,date,Daily,Daily,Daily,Daily
,,sum,min,max,mean
671,2017-12-03,176577092.87434292,4.81287879709246,14287840.85655352,661337.4264956664
672,2017-12-10,140728755.24740797,231.1540620791485,9841573.209622594,562915.0209896319
673,2017-12-17,367616569.33296156,114.37310363291202,126032527.76738577,1557697.3276820404
674,2017-12-24,365735928.77814335,157.7144902727524,35121469.93702439,1562974.0546074503
675,2017-12-31,577762229.3939414,365.99393162531845,33390151.294527102,2213648.3884825343
676,2018-01-07,367288593.1018894,21.553276555572143,19424757.5838373,1401864.8591675167
677,2018-01-14,252474090.12125054,14.368851037048096,14320617.198925233,990094.4710637276
678,2018-01-21,246341592.6208935,89.8053189815506,11353866.156454874,936660.0479881882
679,2018-01-28,223383879.41947094,34.7247233395329,11542978.197166223,806439.9979042272
680,2018-02-04,161944805.85760337,33.52731908644556,7103160.826298943,591039.4374365086
681,2018-02-11,202101501.62381372,57.2159475643698,21942137.09109968,745761.9986118587
682,2018-02-18,404530848.2431735,56.02394865677876,90521763.07321148,1476389.957091874
683,2018-02-25,382089561.60952,22.64797924422971,56683693.82815444,1409924.5815849446
684,2018-03-04,241519247.9646697,897.9288450595864,35741926.8535267,875069.7390024265
685,2018-03-11,218501508.02533323,600.6014129206505,21826345.341144606,772090.1343651351
686,2018-03-18,221182216.91073677,1191.6883480128552,13747084.867279228,770669.7453335776
687,2018-03-25,209615199.80931583,714.7751468620019,12573221.893477963,738081.689469422
688,2018-04-01,241990407.5099774,1070.87915193218,18554633.961639564,870469.0917625086
689,2018-04-08,268959748.7655002,473.8403327133541,22609895.6218419,1007339.8830168546
690,2018-04-15,233367623.09201106,99.50646986980436,16447695.678370442,883968.2692879207
691,2018-04-22,197529865.69764835,135.0444948233059,11084222.322535584,762663.5741221944
692,2018-04-29,410589194.4003178,88.84506238375388,125964457.18703552,1579189.2092319916
693,2018-05-06,315837608.5327572,106.1725122024898,55064255.90205019,1174117.5038392462
694,2018-05-13,223995406.13032818,81.39892602190885,31779717.97060671,811577.558443218
695,2018-05-20,295584466.26194817,1064.0845111849533,62564419.00860535,1037138.4781120989
696,2018-05-27,297727230.4656621,668.8868268756856,41731843.23030113,1009244.8490361428
697,2018-06-03,232847044.21598312,33.0314482407746,21937981.4515438,797421.384301312
698,2018-06-10,198199036.4306855,81.26939271158662,18283548.6464052,723354.1475572463
699,2018-06-17,385414725.26569414,101.29228656806448,83931637.8565612,1448927.5385928352
700,2018-06-24,477543105.7348496,888.074233399077,68981071.85389046,1973318.6187390478
701,2018-07-01,359553662.97047293,295.63213870446725,28068746.29660422,1426800.2498828291
702,2018-07-08,372098726.85098374,208.4595962000905,39719304.94652508,1398867.3941766305
703,2018-07-15,294726775.9727586,89.50807520455862,19939697.424989883,1193225.813654893
704,2018-07-22,302604734.99286133,48.287251097196105,16826122.51912653,1271448.4663565601
705,2018-07-29,293920418.9225217,42.39856193900145,26856495.1787894,1219586.8005083888
706,2018-08-05,265465539.46798423,470.8335646807803,17340731.91632626,1144248.014948208
707,2018-08-12,261139241.5834715,1933.9488669263048,19544318.926157866,1106522.2100994554
708,2018-08-19,240071372.33578962,1125.292219587065,12106024.354631845,975899.8875438602
709,2018-08-26,190397329.51142594,4078.595754047259,12178630.421557354,729491.6839518235
710,2018-09-02,165534412.2809446,2241.167767880514,9677420.552192807,589090.4351635039
711,2018-09-09,197914777.3225849,1510.7972421060138,25962401.60942248,682464.7493882237
712,2018-09-16,165874896.93807217,751.2836091095276,12113488.811249452,570016.8279658838
713,2018-09-23,146492589.8925404,345.6610032522709,13495275.726056593,515818.9784948605
714,2018-09-30,154855468.703671,299.8080130249288,13248045.808492351,551087.0772372633
715,2018-10-07,241122782.76431188,52.813986594697205,38147577.72667419,861152.7955868281
716,2018-10-14,242336312.033537,487.0623208177631,17928557.467932068,907626.6368297266
717,2018-10-21,246467743.64347038,133.79543270656623,38827704.50959923,926570.4648250766
718,2018-10-28,178520075.8475315,11.736441465488268,15948409.710401963,656323.8082629835
719,2018-11-04,215880829.84699032,29.43970750442394,22220796.827264145,787886.240317483
720,2018-11-11,250467632.20528254,113.04847681698791,32318051.25889747,931106.4394248421
721,2018-11-18,272266220.0561662,37.68282560566264,29997014.12095398,972379.3573434507
722,2018-11-25,417016877.6941771,74.18806291114832,25566734.988795344,1473557.8717108732
723,2018-12-02,194662445.80179614,82.43118101238701,14068797.7785283,742986.4343580005
724,2018-12-09,139993483.69743624,342.5948422380818,9170337.739277884,548994.0537154363
725,2018-12-16,173369541.04743406,147.67019061986284,15372841.335131131,639740.0038650703
726,2018-12-23,279255315.94298124,283.52676599013665,32762882.28272162,1015473.8761562954
727,2018-12-30,494960870.4938802,341.4134807131229,25969184.03212556,1799857.7108868372
728,2019-01-13,343290932.5345078,411.5105874968218,19311259.192501757,1330585.0098236736
729,2019-01-20,196640677.3573648,413.8688143592678,9273422.925303522,805904.4153990361
730,2019-01-27,214682499.49247158,410.33147406559885,18732274.4079146,865655.2398889983
731,2019-02-03,194368434.9836639,1450.3095204042718,10202355.60602991,790115.5893644873
732,2019-02-10,120070029.82908927,231.30759644903,5968728.145334209,463590.8487609624
733,2019-02-17,162731666.60045257,62.22996249643954,18122317.31480441,598278.1860310757
734,2019-02-24,206911230.8323298,695.0969395828719,13740104.490509383,682875.3492816165
735,2019-03-03,212211923.85271546,281.7960565876507,26170992.7211642,709738.8757615902
736,2019-03-10,169574837.4748583,999.2018506503784,16434368.2451751,592919.0121498542
737,2019-03-17,281553970.4433915,566.2683417124964,72056246.57416937,967539.4173312422
738,2019-03-24,238214291.3223657,576.7764140329346,34348107.27903794,794047.637741219
739,2019-03-31,224580392.06927565,91.06996011046334,33770072.23145373,719808.9489399861
740,2019-04-07,221550878.62482202,44.36741646407188,20446221.82512333,721664.0997551206
741,2019-04-14,219921899.98621395,271.77085322522584,23636446.51680702,737992.9529738723
742,2019-04-21,173004443.7405458,117.30280416986244,12776935.011935135,683812.0305950427
743,2019-04-28,180703558.7057813,157.95229076337912,13843195.434975035,695013.6873299282
744,2019-05-05,512775884.6882621,78.97614538168956,182878138.99493247,1949718.1927310347
745,2019-05-12,381974242.7304028,66.2005924522986,71306575.61365838,1515770.8044857255
746,2019-05-19,257183581.17863506,477.4860753166832,31920128.407459043,1089760.937197606
747,2019-05-26,226516843.28836125,450.8302992674508,26234360.97830858,1024963.0918025397
748,2019-06-02,269378225.5402942,191.2262194836231,36343336.89141013,1207974.1055618573
749,2019-06-09,317244262.34386724,221.31476167609503,29327186.633323185,1355744.7108712276
750,2019-06-16,277902569.7100956,71.84039384250205,19734017.385581497,1153122.6958925128
751,2019-06-23,242606618.30397868,41.7137770698399,12172154.306805186,1032368.5885275688
752,2019-06-30,314851054.1086113,860.9260100803069,54931199.83732525,1345517.3252504757
753,2019-07-07,303660859.4947706,439.1533752630368,26700425.56641408,1265253.5812282108
754,2019-07-14,416068066.76651686,310.01787419466734,45410247.547524855,1755561.4631498603
755,2019-07-21,256464608.09124568,174.67425001266704,20949605.91694307,1077582.386938007
756,2019-07-28,387969073.8729163,163.10641888600034,90148984.81171294,1551876.2954916651
757,2019-08-04,332295851.17694515,3551.3241558866744,35157605.94262407,1463858.3752288332
758,2019-08-11,271573204.2628581,246.4072880206425,27307850.54233351,1160569.248986573
759,2019-08-18,236595990.70197773,256.8188635708105,12096301.510983871,1019810.304749904
760,2019-08-25,216790082.92446154,31.23472665050398,9619115.829792876,874153.5601792805
761,2019-09-01,187770536.97011206,780.8681662625995,9206901.88745235,736355.0469416159
762,2019-09-08,154855653.17136538,904.650231136819,5270674.493291374,582164.1096667871
763,2019-09-15,211739167.06296957,2361.5774753757414,42820099.66479072,836913.7038062038
764,2019-09-22,169036293.1910975,942.0879307054475,19998354.764923528,689944.0538412143
765,2019-09-29,180932146.15010965,361.8080028353437,15985411.584696157,706766.1958988658
766,2019-10-06,158261230.10591644,150.2716944683536,10398691.443279495,597212.18907893
767,2019-10-13,212356818.13649958,33.522147227555806,45383132.55430821,801346.4835339607
768,2019-10-20,234134122.50399464,17.29949173486279,25531487.169281825,932805.2689402177
769,2019-10-27,224486848.7309498,17.29949173486279,16392441.32432212,843935.521544924
770,2019-11-03,168846266.26411915,20.759390081835356,9538650.264441648,625356.5417189598
771,2019-11-10,176127433.47600055,13.839593387890234,12658909.928501446,682664.4708372115
772,2019-11-17,183181746.08413813,46.15672918416223,7527029.382235389,726911.6908100719
773,2019-11-24,177720825.75470048,75.00468492426363,14319683.278704396,710883.303018802
774,2019-12-01,276701265.939026,1190.8436129513857,57743257.89908168,1060158.1070460766
775,2019-12-08,365779565.51512057,562.4698957871226,39384283.85764828,1292507.298640002
776,2019-12-15,151041488.29185444,174.40031676356364,18537866.65578619,545276.1310175251
777,2019-12-22,172090586.68760264,0.0,27269494.552141465,623516.6184333429
778,2019-12-29,335364620.6093691,189.4149135710228,103502878.2387946,1180861.340173835
779,2020-01-05,499797103.43787706,0.0,37150363.94248835,1665990.3447929234
780,2020-01-12,103269087.10687463,213.6692622599952,17673485.55733265,1200803.3384520307
