,date,Genre 0,Daily,Daily,Daily,Daily
,,,sum,min,max,mean
3149,2012-04-29,Horror,9722409.784127606,843795.6059760523,2595807.962187887,1388915.6834468008
3150,2012-05-06,Action,291735657.67976284,1167.4803124252117,104368071.30102476,3514887.4419248537
3151,2012-05-06,Adventure,12490571.417594776,4535.609355351044,3173823.641459435,297394.5575617804
3152,2012-05-06,Comedy,35345777.060359515,927.2686552226792,4261788.729508518,376018.9048974417
3153,2012-05-06,Crime,6309809.261481603,572521.2386528295,1353135.5113112722,901401.3230688004
3154,2012-05-06,Documentary,6394750.252501162,42872.61269530826,1297038.3405913454,304511.91678576963
3155,2012-05-06,Drama,12226613.792456977,340.9455779648848,2855884.1412440445,382081.68101428053
3156,2012-05-06,Horror,4177804.115648974,450947.0194373736,797950.838713748,596829.1593784249
3157,2012-05-13,Action,228602748.26852474,370.6491699845528,55410783.98991799,2721461.2889110087
3158,2012-05-13,Adventure,7711987.50572417,2527.3882427169683,1689837.3499989123,183618.75013628977
3159,2012-05-13,Comedy,65802332.5317364,1109.36458890847,14011793.925044058,632714.7358820809
3160,2012-05-13,Crime,3290189.4003872685,341150.9201879773,706089.2517416184,470027.0571981812
3161,2012-05-13,Documentary,4299811.910214739,39235.86213693624,970575.2009268326,204752.94810546376
3162,2012-05-13,Drama,8252391.412640603,9.040223658159825,2099369.813397733,343849.64219335845
3163,2012-05-13,Horror,2240895.806226748,229532.57014120056,517869.2122576856,320127.97231810685
3164,2012-05-20,Action,151509500.54433787,19.37190783891391,30461768.45720689,1803684.5302897366
3165,2012-05-20,Adventure,4890200.505197659,2240.6840067010426,842289.2613754543,116433.34536184903
3166,2012-05-20,Comedy,90090971.34936363,774.8763135565564,8589822.926523509,858009.2509463202
3167,2012-05-20,Crime,1061594.7556382308,78163.06520897243,222714.95004242545,151656.39366260442
3168,2012-05-20,Documentary,2548353.8128407635,26424.573752801167,353982.87194047385,121350.18156384588
3169,2012-05-20,Drama,4221106.431586276,9.040223658159825,946582.4473380764,234505.91286590422
3170,2012-05-20,Horror,1030232.9283075518,107972.55699149315,207390.47948132196,147176.13261536454
3171,2012-05-27,Action,173957910.14264953,49.07549985858191,24712848.729865327,2230229.6172134555
3172,2012-05-27,Adventure,4242255.38910428,1744.7631660248462,547328.7182385833,101006.08069295905
3173,2012-05-27,Biography,1233384.8343537194,37070.08284054566,430065.39424754697,205564.13905895324
3174,2012-05-27,Comedy,69654570.71739878,1725.3912581859322,4286322.605056241,741006.0714616891
3175,2012-05-27,Crime,245012.01596501537,20388.287270195597,43885.12001827557,35001.71656643077
3176,2012-05-27,Documentary,1320960.0638513588,14274.513156234363,128789.60915519005,73386.67021396437
3177,2012-05-27,Drama,1820728.1654243632,8119.412305550117,275034.59873376414,130052.01181602594
3178,2012-05-27,Horror,10766664.873750627,61126.11799490896,4560048.954280618,1076666.4873750627
3179,2012-06-03,Action,216336304.32096484,269.9152492222005,27205087.53159345,2809562.393778764
3180,2012-06-03,Adventure,3613145.125524321,1090.3000331186431,459156.83397950535,86027.26489343622
3181,2012-06-03,Biography,2317699.1493247384,12214.633622696518,530771.7657073882,165549.9392374813
3182,2012-06-03,Comedy,49727419.95359919,597.9462219611427,2826822.405104106,540515.4342782521
3183,2012-06-03,Crime,71845.43108734774,6953.087755688999,19156.23393164067,10263.633012478249
3184,2012-06-03,Documentary,714695.4200248913,7619.166660856378,103110.30787700784,51049.67285892081
3185,2012-06-03,Drama,3405255.6479337052,5818.029654287145,849453.6611527031,200309.1557608062
3186,2012-06-03,Horror,8754637.415776795,30022.582768748776,1807808.3943563304,625331.2439840568
3187,2012-06-10,Action,121067037.2530613,161.66963717654852,11528623.026346752,1636041.0439602877
3188,2012-06-10,Adventure,146182146.37016186,690.6526900182154,29190024.65606289,3480527.2945276634
3189,2012-06-10,Biography,2270277.5673005693,43593.89432538195,453011.2569396631,162162.6833786121
3190,2012-06-10,Comedy,28117988.11851681,552.2634805950897,1795380.1215584937,334737.9537918668
3191,2012-06-10,Crime,33887.24930930199,3539.9183756177067,7163.904962567218,4841.03561561457
3192,2012-06-10,Documentary,612832.6868240093,3607.172944683151,83874.20776719338,43773.76334457209
3193,2012-06-10,Drama,2806980.6686566905,7635.980303122739,469147.1800869801,155943.37048092726
3194,2012-06-10,Horror,3324482.5905446275,19166.25882655418,600424.2188314348,237463.0421817591
3195,2012-06-17,Action,76340590.21154533,588.4774793226366,6843411.073828428,1272343.170192422
3196,2012-06-17,Adventure,127013778.07818179,20524.283778837187,17262550.994587716,3024137.5732900426
3197,2012-06-17,Biography,2028300.8012314907,51978.72838790647,338386.1908243928,144878.62865939218
3198,2012-06-17,Comedy,55608357.89187199,152.6161374946618,7073005.23904688,639176.5274927815
3199,2012-06-17,Crime,29339.805754800025,2862.199256573615,6073.604929448575,4191.400822114289
3200,2012-06-17,Documentary,583844.6741997055,1103.233604092767,93736.05563496285,41703.191014264674
3201,2012-06-17,Drama,1853124.6358866645,61884.55039698795,300144.2081681033,132366.04542047603
3202,2012-06-17,Horror,1179597.2871952867,13427.633385335415,179039.42299479689,84256.94908537762
3203,2012-06-24,Action,72892851.98297441,6668.549194258274,8085217.544052154,1235472.067508041
3204,2012-06-24,Adventure,165851678.89717534,15446.563814396151,31862286.66273892,3769356.338572167
3205,2012-06-24,Biography,1772653.2506427632,58411.886590435686,277211.6934738842,126618.08933162595
3206,2012-06-24,Comedy,52179326.78035803,1376.131951646781,4037769.02976756,668965.7279533081
3207,2012-06-24,Crime,98231.7649055683,1954.2625741901184,33521.22925073428,14033.109272224043
3208,2012-06-24,Documentary,599615.8706455522,2196.120351406235,93727.00213528096,54510.533695050195
3209,2012-06-24,Drama,1038278.6239465221,42360.03165445053,132949.34947140905,74162.75885332302
3210,2012-06-24,Horror,669559.3291165166,32223.99208202965,68333.22888468612,47825.66636546548
3211,2012-07-01,Action,48221946.73852543,8258.0850669781,2987411.743888303,909848.0516702911
3212,2012-07-01,Adventure,132190742.24815749,17907.822370771926,17265494.675341427,2319135.8289150437
3213,2012-07-01,Biography,1356945.2816757031,52617.6467940282,178104.32581336773,96924.66297683594
3214,2012-07-01,Comedy,190670962.44721353,23209.293113065305,26622262.022786494,2444499.5185540197
3215,2012-07-01,Crime,87815.45247234461,8630.571911032866,16392.00785260461,12545.064638906373
3216,2012-07-01,Documentary,619244.4723659891,75821.76647870385,113912.42635459609,88463.49605228416
3217,2012-07-01,Drama,493279.28551006067,22986.791884908165,56768.72222658705,35234.23467929005
3218,2012-07-01,Horror,397389.54129443824,20522.99042173977,38756.73878105963,28384.967235317017
3219,2012-07-08,Action,201023520.05394495,52608.97308645856,45363267.863276064,4102520.817427448
3220,2012-07-08,Adventure,82900924.42283854,17598.938669774427,10098857.855916964,1480373.650407831
3221,2012-07-08,Biography,1326566.1532971926,53255.41183479992,157475.84731388366,94754.72523551376
3222,2012-07-08,Comedy,185113899.42635658,14901.773391123685,15395865.051679589,1908390.7157356348
3223,2012-07-08,Crime,20778094.638343286,1199.6037694671415,7404321.082717892,2077809.4638343286
3224,2012-07-08,Documentary,13945059.589199666,81858.0593791466,4018474.4210445913,1267732.6899272425
3225,2012-07-08,Drama,249627.6988660172,11454.531889447586,25949.528192436625,17830.549919001227
3226,2012-07-08,Horror,206397.9172384594,7507.239572421259,21499.59412319296,14742.70837417567
3227,2012-07-15,Action,93701993.53409806,48385.74599308611,17984889.807371326,1912285.582328532
3228,2012-07-15,Adventure,103935273.08108544,13163.254753299812,21978207.52690481,1889732.2378379172
3229,2012-07-15,Biography,1063690.9942296948,35853.384366925064,196754.4502191145,75977.92815926392
3230,2012-07-15,Comedy,106154045.18565805,8119.996141490327,11274986.441899749,1105771.3040172714
3231,2012-07-15,Crime,20870869.610211957,637.3704693065158,4642524.883917348,1897351.7827465415
3232,2012-07-15,Documentary,11490225.931197187,64308.34850984706,1755809.25500646,820730.423656942
3233,2012-07-15,Drama,165537.54737586423,6630.207442908024,29525.02106903415,11824.110526847446
3234,2012-07-15,Horror,73805.42759620085,3812.5635999371466,10099.471907954465,6709.58432692735
3235,2012-07-22,Action,250333063.291527,41351.35239891054,98138077.75031865,4814097.370990904
3236,2012-07-22,Adventure,79191059.08297105,9397.32801697046,10058870.63177858,1342221.34038934
3237,2012-07-22,Biography,994134.7030955374,30663.73782212445,175508.76790889728,71009.62164968124
3238,2012-07-22,Comedy,56279777.46211764,15282.641110587332,5037999.009969272,669997.3507394957
3239,2012-07-22,Crime,10272786.152336929,1092338.9831692155,1824576.6058645856,1467540.8789052756
3240,2012-07-22,Documentary,5706699.087872757,63536.24932345136,1081403.9341216215,407621.3634194826
3241,2012-07-22,Drama,99766.61500453942,3719.289872721559,14634.906893812418,9069.692273139946
3242,2012-07-22,Horror,8693.888657552903,1887.4975076821008,2359.0480174942386,2173.472164388226
3243,2012-07-29,Action,183922828.90746126,24510.262762762763,32014156.140220165,3753527.1205604337
3244,2012-07-29,Adventure,50075593.881861515,5135.236870591522,6902299.8598802285,894207.03360467
3245,2012-07-29,Biography,1200074.0245085203,26207.32641071304,298030.28594873945,85719.57317918002
3246,2012-07-29,Comedy,50485905.007882886,6564.138552796983,6096657.109334625,615681.7683888157
3247,2012-07-29,Crime,5089519.789571548,606706.7314843914,961690.9916457155,727074.2556530783
3248,2012-07-29,Documentary,2546221.183178819,68650.75869910608,343452.00016586354,181872.94165562993
3249,2012-07-29,Drama,15264253.231641525,4272.454893847335,6386128.235342901,1526425.3231641524
3250,2012-08-05,Action,133506698.7498831,18100.5987958972,18388036.304776046,2966815.52777518
3251,2012-08-05,Adventure,34499025.49283685,2682.238198794161,4356995.780309838,663442.7979391702
3252,2012-08-05,Animation,18839565.726055764,4808015.035246269,7522822.717183424,6279855.242018588
3253,2012-08-05,Biography,1393790.1837110908,22950.51876876877,321013.15342110174,99556.44169364935
3254,2012-08-05,Comedy,40521205.17147565,6170.951475611927,3283269.5480360626,500261.7922404401
3255,2012-08-05,Crime,2703011.2940747407,335672.7059975085,489759.6895550377,386144.4705821058
3256,2012-08-05,Documentary,1416652.6069994108,59438.68266813325,163577.50363590335,101189.47192852934
3257,2012-08-05,Drama,15533043.540249258,4886.517525468902,2830896.291011768,1109503.1100178042
3258,2012-08-12,Action,130052945.34969336,22920.124781338574,18647385.033900663,2453829.157541384
3259,2012-08-12,Adventure,23128831.77109893,516.6078375199129,3375877.6223310293,472016.97492038633
3260,2012-08-12,Animation,20268258.227854975,2216013.15257033,4016311.591798733,2895465.4611221394
3261,2012-08-12,Biography,1018214.7232690481,18661.00879420433,223253.17203825005,72729.6230906463
3262,2012-08-12,Comedy,80253749.56626256,3572.4527018521662,13111083.065934831,944161.759603089
3263,2012-08-12,Crime,939788.2426783692,88080.9921477218,194996.91343395016,134255.46323976704
3264,2012-08-12,Documentary,935232.8179564979,36357.08175224305,101271.88403890982,66802.34413974985
3265,2012-08-12,Drama,8434345.683165567,1444.1830071317263,1491730.2526662587,602453.2630832548
3266,2012-08-19,Action,118509680.75460872,16290.538916307478,13519594.900424954,1911446.4637840115
3267,2012-08-19,Adventure,31780231.33225251,417.4088263253161,6998661.583525409,648576.1496378063
3268,2012-08-19,Animation,10809966.179851463,1160575.6107240678,2055187.0777458015,1544280.8828359232
3269,2012-08-19,Biography,892731.8390044232,12375.398721237614,215220.62872918107,63766.55992888737
3270,2012-08-19,Comedy,81507570.95921071,2620.3998541533733,6776225.192955956,936868.6317150656
3271,2012-08-19,Crime,321829.93488989887,38359.09815998855,59403.45982055657,45975.704984271266
3272,2012-08-19,Documentary,2601028.992694647,24799.752798649188,575381.3192044414,123858.52346164986
3273,2012-08-19,Drama,18251477.915326487,704.6994691356417,5824611.655163883,1303676.993951892
3274,2012-08-26,Action,89030352.45083103,11545.734263973714,7210705.26729867,1203112.870957176
3275,2012-08-26,Adventure,26283143.892880864,12935.808719544752,4771665.6832871055,536390.6916914462
3276,2012-08-26,Animation,5328995.359051824,476838.0521228064,1270781.8472647248,761285.0512931177
3277,2012-08-26,Biography,814497.3149419002,7776.171838579037,215663.80353244004,58178.379638707156
3278,2012-08-26,Comedy,50574616.4177551,5654.343638092014,4187690.122476441,648392.5181763474
3279,2012-08-26,Crime,185978.82150716864,16863.831903081445,42971.20803111395,26568.403072452664
3280,2012-08-26,Documentary,9903528.12941718,10372.094014645434,3021060.7954718103,471596.57759129425
3281,2012-08-26,Drama,10229462.58443261,112200.52315532231,2286672.479414357,730675.8988880435
3282,2012-08-26,Horror,3660685.713263796,764538.3739663772,1516171.85838553,1220228.571087932
3283,2012-09-02,Action,64111732.187360704,4783.453617734256,4460736.795965551,772430.5082814542
3284,2012-09-02,Adventure,19813134.28561429,9985.604360640513,3328771.376233217,404349.6792982508
3285,2012-09-02,Animation,2960300.2562701893,195035.56239935063,732572.6226129719,422900.036610027
3286,2012-09-02,Biography,785268.2230063137,4270.710676754392,195710.7945049199,56090.58735759383
3287,2012-09-02,Comedy,35970650.834131196,4442.054423363241,3133613.3718642914,467151.30953417136
3288,2012-09-02,Crime,15723266.81432185,13565.786855572776,4816278.329164633,1310272.2345268207
3289,2012-09-02,Documentary,12503005.011186408,4985.716536663499,2575412.0489008543,694611.389510356
3290,2012-09-02,Drama,4522480.260923406,41100.59810573013,921658.913516013,323034.3043516719
3291,2012-09-02,Horror,24591461.746120427,198619.609790823,8115113.10548082,2459146.1746120425
3292,2012-09-09,Action,47794182.57245027,2792.167345845199,3109988.327073079,562284.5008523562
3293,2012-09-09,Adventure,15382226.903710779,3797.706711551509,2899415.0451066736,313922.99803491385
3294,2012-09-09,Animation,1995397.960640776,27547.161347755256,746666.8472172407,285056.85152011085
3295,2012-09-09,Biography,727591.0985104168,2202.1825139256807,196071.19828267943,51970.792750744055
3296,2012-09-09,Comedy,26473344.063511476,3810.532468767151,2933961.222167005,343809.6631624867
3297,2012-09-09,Crime,14633273.22398199,6310.272550095719,3681718.258747575,1330297.5658165445
3298,2012-09-09,Documentary,9668163.52551133,12130.601174553924,2493482.394383057,690583.108965095
3299,2012-09-09,Drama,8633823.921977296,17630.28586862109,2681044.98532888,507871.9954104292
3300,2012-09-09,Horror,20421610.56221722,51617.25991435004,5673654.547515849,1458686.4687298015
3301,2012-09-16,Action,50852815.2850562,579.7242261470051,10726610.422307882,669115.9905928448
3302,2012-09-16,Adventure,28639536.220114347,3954.1809495823377,8990329.952118995,584480.3310227417
3303,2012-09-16,Animation,769583.9102101492,26587.794708025256,320125.76979953074,109940.5586014499
3304,2012-09-16,Biography,516061.0150557243,1554.4817745357748,164231.2559948489,36861.50107540888
3305,2012-09-16,Comedy,15871939.96571841,3861.835497629718,1578045.2556923516,198399.24957148015
3306,2012-09-16,Crime,8650557.687416544,660582.9299372967,2371808.2834054288,1235793.9553452206
3307,2012-09-16,Documentary,5197629.13360875,13395.220836016197,1113275.7263177,371259.2238291964
3308,2012-09-16,Drama,12337122.799815908,12251.163292380956,1645471.5439507016,411237.42666053027
3309,2012-09-16,Horror,10342639.315664608,13136.140540260234,3399029.5916847805,738759.9511189006
3310,2012-09-23,Action,53141755.06851564,250.10226570501328,6568488.389815346,672680.4439052613
3311,2012-09-23,Adventure,22993473.724096507,2872.969616303742,5790420.241207051,499858.1244368806
3312,2012-09-23,Animation,560726.7145591965,19315.59036675641,208091.4979451788,80103.8163655995
3313,2012-09-23,Biography,404701.3780309152,854.1954305617376,115090.64979883928,36791.03436644684
3314,2012-09-23,Comedy,10203833.840774048,5095.67334177445,956792.5102568204,125973.25729350677
3315,2012-09-23,Crime,5395799.90834763,525019.80647085,1293077.451572338,770828.5583353757
3316,2012-09-23,Documentary,2713005.489734537,11809.957244162882,496564.58151222736,193786.10640960978
3317,2012-09-23,Drama,44396434.273911335,18679.43280886058,6897839.72678009,944604.984551305
3318,2012-09-23,Horror,5363988.182725674,2515.130989987338,1599573.289178806,383142.01305183384
3319,2012-09-30,Action,61496314.80060673,303.97044601070843,11192674.070585594,715073.4279140317
3320,2012-09-30,Adventure,10917283.259378498,3398.825662145052,2400966.3598594684,259935.31569948807
3321,2012-09-30,Animation,54865494.513299085,15235.71699646078,24301042.9987468,5486549.451329908
3322,2012-09-30,Biography,279819.5451736551,20330.107762513668,85727.36122934916,39974.22073909359
3323,2012-09-30,Comedy,11489816.083454693,2547.195383026443,2729598.171844413,149218.3906942168
3324,2012-09-30,Crime,2309037.7450163565,262550.9456585151,502756.8570959392,329862.53500233666
3325,2012-09-30,Documentary,847573.4921113017,13886.447337375275,173428.60649418557,77052.13564648198
3326,2012-09-30,Drama,40154996.122545995,9293.54367845398,4337619.787301162,680593.1546194237
3327,2012-09-30,Horror,2771519.159303738,704.1340711387296,851387.8723072336,197965.65423598126
3328,2012-10-07,Action,105333349.86260846,183.4796880471388,24304535.51425965,1269076.5043687767
3329,2012-10-07,Adventure,4704134.358936005,4214.900526117839,902149.096931916,112003.19902228584
3330,2012-10-07,Animation,58790267.81994839,11610.54333663328,15133423.916249132,3458251.0482322583
3331,2012-10-07,Biography,215281.97859214846,14502.593804173495,61862.16559094231,30754.568370306923
3332,2012-10-07,Comedy,23419142.090378143,1244.5824993407316,7587533.053493691,320810.1656216184
3333,2012-10-07,Crime,928962.79288163,117297.4098012684,170700.2636209185,132708.97041166143
3334,2012-10-07,Documentary,204232.1389175893,14284.47109810347,53682.56411331636,29176.0198453699
3335,2012-10-07,Drama,24607914.687684003,5400.461587345504,2183967.708348284,492158.2937536801
3336,2012-10-07,Horror,1294848.2354171982,3894.131840720743,365753.28583718446,92489.15967265701
3337,2012-10-14,Action,84301042.42797114,196.31043546302263,12480582.205082202,1221754.2380865382
3338,2012-10-14,Adventure,2350010.410657237,4617.785994976591,427227.9628561671,55952.6288251723
3339,2012-10-14,Animation,46540916.21249627,12507.412581003558,10070564.954910362,2216234.105356965
3340,2012-10-14,Biography,25108011.031264454,14129.219054371277,11107752.536095489,2510801.1031264453
3341,2012-10-14,Comedy,24658448.58638146,668.4819403675476,5202977.138493929,337786.96693673235
3342,2012-10-14,Crime,198541.70243864483,18785.49729159552,38685.98653363134,28363.100348377833
3343,2012-10-14,Documentary,200794.781684874,16605.553305636855,41615.246168677615,28684.96881212486
3344,2012-10-14,Drama,16468728.781343352,43750.28253868069,1188400.5056308012,365971.7506965189
3345,2012-10-14,Horror,23549964.391030494,1679.5448367391934,9515845.553431008,1682140.3136450353
3346,2012-10-21,Action,66227482.25209129,7703.580748496652,7761180.5397960385,1018884.342339866
3347,2012-10-21,Adventure,805122.9849730025,4420.192484771979,110160.9480885538,22364.52736036118
3348,2012-10-21,Animation,29107624.44649118,7576.556349079402,7530218.104786938,1386077.354594818
3349,2012-10-21,Biography,30460934.699434113,8416.970304819793,9594840.616046378,1791819.6882020067
3350,2012-10-21,Comedy,19002748.789916,585.0820821643026,3805503.452945525,283623.116267403
3351,2012-10-21,Crime,138448.89691635288,6731.0100943726575,47663.66050052525,19778.41384519327
3352,2012-10-21,Documentary,192628.01095466394,14025.290000302615,42331.20187448394,27518.287279237706
3353,2012-10-21,Drama,9701228.041319922,16067.944988911322,1201326.2005775624,197984.2457412229
3354,2012-10-21,Horror,54958526.77161212,13433.792544430373,19387395.35132308,3232854.515977184
3355,2012-10-28,Action,63398819.52600977,5228.529571972661,4758627.826286006,880539.160083469
3356,2012-10-28,Adventure,5941425.14452029,1725.7355274363752,2188092.79364249,191658.87562968678
3357,2012-10-28,Animation,19890536.43126532,5468.464548649688,5423066.7981428085,947168.4014888247
3358,2012-10-28,Biography,25779929.04578998,5546.73210788658,6786725.04887665,1074163.710241249
3359,2012-10-28,Comedy,11290830.621748509,89.81523191118681,2167312.115127725,245452.83960322847
3360,2012-10-28,Crime,94878.24484149458,9494.753087754036,17211.16458366657,13554.034977356368
3361,2012-10-28,Documentary,174287.7405983996,15138.998876001331,40067.85803032202,24898.248656914227
3362,2012-10-28,Drama,5277350.565890099,4760.207291292902,773533.6848350966,107701.03195694079
3363,2012-10-28,Horror,27221024.706402905,3578.4954542900005,4566992.915181331,1296239.2717334717
3364,2012-11-04,Action,55454597.668177865,3484.8309981540488,3937396.942329327,693182.4708522233
3365,2012-11-04,Adventure,68219104.43020925,2989.615382610622,27458749.66911793,2006444.2479473308
3366,2012-11-04,Animation,11220864.273627218,4594.690649628,2692637.896990284,534326.8701727247
3367,2012-11-04,Biography,23253705.352467112,4503.592342975225,6201634.1708836295,830489.4768738254
3368,2012-11-04,Comedy,7665145.727015292,1274.0932183972643,1839535.2261522624,306605.8290806117
3369,2012-11-04,Crime,35668.07592013726,3522.0479626098404,7312.245989722918,5095.439417162465
3370,2012-11-04,Documentary,160048.17040050877,13385.035704250013,41736.01052032613,22864.024342929824
3371,2012-11-04,Drama,35746687.65047876,2219.973130166232,13716412.09946964,687436.3009707454
3372,2012-11-04,Horror,15446320.611910963,1829.6645815050344,2498765.400354442,735539.0767576649
3373,2012-11-11,Action,148015210.4231847,11592.333557755375,43651148.594472274,1827348.2768294406
3374,2012-11-11,Adventure,59806376.50631785,1227.3022183032824,19172674.177112427,1423961.34538852
3375,2012-11-11,Animation,4848497.378080193,3060.52044774369,1416509.161653368,269360.9654488996
3376,2012-11-11,Biography,15872611.924872188,3714.136229970333,3922133.015580681,512019.73951200605
3377,2012-11-11,Comedy,5484466.823369719,11999.71538651991,1452535.3806559783,261165.08682712947
3378,2012-11-11,Crime,17244.111840362086,1633.3948640653982,3888.1759352969534,2463.4445486231552
3379,2012-11-11,Documentary,192567.8434373928,12766.77927295946,51196.03539207979,27509.69191962754
3380,2012-11-11,Drama,31995922.243943866,1643.7083280847537,8407361.828873128,652978.0049784463
3381,2012-11-11,Horror,7047513.549359094,9275.671702407686,1118919.31410688,335595.88330281404
3382,2012-11-18,Action,105344953.47548226,6408.528705026909,22801773.31787717,1368116.278902367
3383,2012-11-18,Adventure,219028309.09185526,1558.622249925072,91748368.35772152,5214959.740282268
3384,2012-11-18,Animation,2376428.379339852,2323.107770359785,670529.8632183858,169744.88423856086
3385,2012-11-18,Biography,38020331.138301894,4437.3678943276245,11095827.92966758,1086295.1753800542
3386,2012-11-18,Comedy,3658513.140147945,5962.471386189793,730463.9810008644,152438.04750616438
3387,2012-11-18,Crime,12750.019893928009,1094.5163690540828,2629.933324935605,1821.431413418287
3388,2012-11-18,Documentary,171898.3723596023,17192.54452026531,37791.11053292272,24556.910337086043
3389,2012-11-18,Drama,23005003.993927576,946.2603237758502,5084053.028733261,396637.99989530304
3390,2012-11-18,Horror,2350069.7436723844,4776.42302396393,269912.3776675456,111908.0830320183
3391,2012-11-25,Action,154208094.9090309,6305.394064833356,18923076.74519701,1880586.5232808648
3392,2012-11-25,Adventure,186791307.04809293,4516.008057475209,22620047.503490128,3974283.1286828285
3393,2012-11-25,Animation,1073993.8648385683,4812.520148031675,204907.9031365514,76713.84748846917
3394,2012-11-25,Biography,61904930.51376721,3228.114238058214,12852177.333405728,1629077.1187833478
3395,2012-11-25,Comedy,9589890.721502382,1895.0990135565391,2199923.756112605,383595.6288600953
3396,2012-11-25,Crime,10644.784050977105,516.9623839701852,2675.0547300202848,1520.6834358538722
3397,2012-11-25,Documentary,184269.372450819,15383.820767870871,41091.41901911642,26324.196064402717
3398,2012-11-25,Drama,21457740.73543682,318.4282015975954,4381217.528657247,357629.01225728035
3399,2012-11-25,Horror,559987.5774929307,4647.504723721989,93670.74777279224,34999.22359330817
3400,2012-12-02,Action,68026011.2809508,3507.866949583227,9880322.633886611,809833.4676303667
3401,2012-12-02,Adventure,70148378.26507707,3543.9640736509705,9728006.71493591,1431599.5564301442
3402,2012-12-02,Animation,279624.4804023606,975.9115328314969,86210.36286427324,19973.177171597188
3403,2012-12-02,Biography,32113738.009600893,834.1014025653611,7603465.223439794,764612.8097524022
3404,2012-12-02,Comedy,6718150.551802833,12688.139109811877,1782060.4449240204,319911.93103823013
3405,2012-12-02,Crime,10918294.476326246,421.5628417911485,3512902.947704932,1091829.4476326245
3406,2012-12-02,Documentary,120459.82138121223,9830.020393448034,26860.27004673325,17208.54591160175
3407,2012-12-02,Drama,12681278.810677137,3175.257734959018,2645972.510825301,258801.60838116606
3408,2012-12-02,Horror,4144757.5892365803,4384.511391228429,1552648.7385986997,243809.26995509295
3409,2012-12-09,Action,47728570.855057254,3359.6343352163103,6487769.31137495,628007.5112507533
3410,2012-12-09,Adventure,42594758.74139486,3311.8057586857203,5131847.264031951,869280.7906407114
3411,2012-12-09,Animation,160083.5383121154,773.0132098727794,62293.48927051712,16008.353831211538
3412,2012-12-09,Biography,22118260.58335983,699.3313487310596,5249289.6873707,491516.9018524407
3413,2012-12-09,Comedy,12304320.135704985,12501.35577371179,3035724.9956446183,512680.00565437437
3414,2012-12-09,Crime,6486250.430904048,580053.3421849209,1512161.2022334398,926607.204414864
3415,2012-12-09,Documentary,100468.4493273113,8430.75611168941,20828.69874695668,14352.635618187329
3416,2012-12-09,Drama,9784996.402868455,2774.0574387742217,1838174.9991724773,199693.80414017255
3417,2012-12-09,Horror,3144450.984076725,3008.0296645049457,767864.5282424729,149735.76114651072
3418,2012-12-16,Action,32391179.563372985,2461.2326949795515,4403222.851172252,420664.6696541946
3419,2012-12-16,Adventure,136806647.266937,2021.726856590346,47990866.64674371,2791972.3932027956
3420,2012-12-16,Animation,119173.30074346367,805.3298156366916,46204.99025701108,11917.330074346366
3421,2012-12-16,Biography,18601399.497780934,417.5305464697454,4151055.0837322143,379620.3979138966
3422,2012-12-16,Comedy,10910158.495093664,10624.407310943769,1758898.4872409094,389648.5176819166
3423,2012-12-16,Crime,2985788.083753991,368667.83855471015,548077.9997778756,426541.15482199873
3424,2012-12-16,Documentary,102152.7908197264,11451.71241849992,18469.58652619109,14593.255831389486
3425,2012-12-16,Drama,6722533.940279006,1593.854996276149,1128292.924991616,146142.0421799784
3426,2012-12-16,Horror,1579475.3993754385,1839.461200081881,292210.6273099856,75213.11425597325
3427,2012-12-23,Action,44429161.74634257,7057.94669883842,7321359.352420068,673169.1173688268
3428,2012-12-23,Adventure,111701599.37037295,1979.068936981982,18304340.086942133,2068548.136488388
3429,2012-12-23,Animation,413315.16841390065,1056.1066763646502,167084.6077848093,59045.024059128664
3430,2012-12-23,Biography,15908703.63834217,1670.1221858789816,2886784.2229999,324667.42119065655
3431,2012-12-23,Comedy,30693645.139820825,9753.151619548697,5704779.318970737,930110.4587824492
3432,2012-12-23,Crime,893335.6891172078,10245.65669139072,227829.48530711976,63809.69207980055
3433,2012-12-23,Documentary,129002.71955261519,12480.673146022884,21831.80618986852,18428.959936087886
3434,2012-12-23,Drama,4860991.449810759,1022.4974063701816,355893.730628351,103425.3499959736
3435,2012-12-23,Fantasy,2796023.6820440684,838387.1180047126,1044715.7191649864,932007.8940146895
3436,2012-12-23,Horror,519874.6515955941,4409.277690428178,89921.60187020093,24755.935790266387
3437,2012-12-30,Action,66318593.61494506,5695.478599831883,6848018.027796047,947408.4802135009
3438,2012-12-30,Adventure,129924090.54356472,717.4286479588504,14980216.530803438,2362256.1917011766
3439,2012-12-30,Animation,1222312.272472681,63401.30251610403,280796.40215417184,174616.0389246687
3440,2012-12-30,Biography,24547775.176114216,602.381531439323,3559794.3426683685,500975.0035941677
3441,2012-12-30,Comedy,98057277.63998851,18420.465285429946,8166482.543730211,2391640.9180485
3442,2012-12-30,Crime,185845.0437628756,5288.289367206589,28041.76515346188,13274.645983062543
3443,2012-12-30,Documentary,243362.13870148652,2542.6705415046104,60611.73310656313,34766.019814498075
3444,2012-12-30,Drama,172672669.86507463,531.2849987587163,23412301.50132186,2698010.466641791
3445,2012-12-30,Fantasy,6650186.1086232215,544956.2156610817,1310195.3428512944,950026.5869461745
3446,2012-12-30,Horror,174734.5947012426,1215.104376723098,19136.60126915824,8320.694985773458
