,dt,max,min,mean,sum
2607,2012-02-21,2583003.316283278,341.56105295985736,397963.4061829863,17112426.46586841
2608,2012-02-22,1912644.121464621,362.4197432169479,294643.5827738654,12669674.059276212
2609,2012-02-23,1871624.203405912,411.9591325775379,306159.61109265033,13164863.276983963
2610,2012-02-24,11794100.551367592,3089.6934943315337,1201887.658268721,52883056.96382373
2611,2012-02-25,12356512.113101384,3836.695339163589,1729190.6369853688,76084388.02735622
2612,2012-02-26,7758792.67458041,2263.167892894322,965740.1741868864,42492567.664223
2613,2012-02-27,2538871.5423718398,831.7402740014846,272503.2062706302,11445134.663366467
2614,2012-02-28,2597583.5407729847,984.2694465064592,313288.49510366516,13158116.794353936
2615,2012-02-29,2016429.142175057,896.9236810548925,242064.26236115914,10166699.019168684
2616,2012-03-01,2039065.2057133643,705.1438803445632,251786.14739356545,10575018.190529749
2617,2012-03-02,22676262.734097093,1917.4738177442985,1437493.7862931832,58937245.23802051
2618,2012-03-03,40479541.34873928,2859.3907808467607,2329598.337991671,95513531.85765852
2619,2012-03-04,27693988.956110068,1905.8292399037457,1463417.362035825,60000111.84346882
2620,2012-03-05,4510009.689745066,442.4939579409919,365198.0132704201,14242722.517546384
2621,2012-03-06,4754752.839113832,262.6499224035712,418099.3635754852,16305875.179443922
2622,2012-03-07,3378383.1459902707,539.532106612262,310161.82369458716,12096311.124088898
2623,2012-03-08,3739170.9827500526,1042.8366377205832,333360.0455071422,13001041.774778547
2624,2012-03-09,12695093.430437854,1176.102361895794,1172823.5604741904,51604236.660864376
2625,2012-03-10,23167379.273732305,1198.097675594615,1737148.5318004673,76434535.39922056
2626,2012-03-11,14709831.819200322,522.7121608425753,1047163.0982818416,46075176.32440103
2627,2012-03-12,4433556.567011927,209.6024011299435,365553.207227275,15718787.910772827
2628,2012-03-13,5066749.8947217,257.4745544744368,425548.9307499015,18298604.022245765
2629,2012-03-14,4045132.265510568,143.61646003347985,329107.3635898578,14151616.634363886
2630,2012-03-15,4436590.626460383,393.327962614215,350936.52390667505,15090270.527987028
2631,2012-03-16,17129806.692181945,5624.331096986818,1026375.5174606497,46186898.28572924
2632,2012-03-17,16729190.517681526,7431.82834623701,1241905.267479831,55885737.036592394
2633,2012-03-18,13110846.262289008,5397.908750087187,854087.8641242938,38433953.88559322
2634,2012-03-19,4667617.756974961,1883.8339262049244,271776.68374659977,11958174.08485039
2635,2012-03-20,5223052.475391471,2679.54674530934,311930.1286907843,13724925.662394507
2636,2012-03-21,3894517.414194915,2309.507938376229,244328.26717494708,10750443.755697671
2637,2012-03-22,3615325.7220478486,2880.092252563298,235643.088219372,10368295.881652368
2638,2012-03-23,87028534.25163041,4095.0098739276,2651854.645362524,108726040.45986348
2639,2012-03-24,65202414.97499041,7524.984968961429,2403557.722311004,98545866.61475118
2640,2012-03-25,45126204.04096918,5547.994420032085,1621220.7994050446,66470052.77560683
2641,2012-03-26,14004271.321737465,2213.763631687243,515656.5170526871,20626260.682107486
2642,2012-03-27,13388933.013383206,3199.671222187348,526595.1747077056,21063806.988308225
2643,2012-03-28,10417633.95796279,2376.7877214549767,420920.1132678996,16836804.530715983
2644,2012-03-29,10575088.057996793,3090.988495675525,437260.6582371007,17490426.329484027
2645,2012-03-30,24133465.205063824,2447.949030480575,1493617.2433155219,61238306.9759364
2646,2012-03-31,32008192.481782284,4752.28160092767,1921736.4906048567,78791196.11479913
2647,2012-04-01,19555089.228372127,2176.137249277441,1197986.7275444868,49117455.829323955
2648,2012-04-02,5833769.904665668,744.2982767238194,396331.6384312821,15456933.898820002
2649,2012-04-03,6867984.614651107,1120.9622226568442,479446.34591987747,19177853.8367951
2650,2012-04-04,5945053.461568551,1093.873377230154,533767.9946375254,21350719.785501014
2651,2012-04-05,8255335.963343982,835.8843731664385,632784.3678889323,25311374.715557296
2652,2012-04-06,16511079.549314383,5242.336562574701,1583938.1098260789,61773586.28321707
2653,2012-04-07,16791721.277879912,6755.4420714083935,1502819.7518457784,58609970.32198536
2654,2012-04-08,9409287.239950454,3441.573314209966,899776.0776841111,35091267.029680334
2655,2012-04-09,5344522.137249278,2750.1627833192083,536215.9555512094,19839990.355394747
2656,2012-04-10,4248154.006349827,2895.9265706152078,465226.37638463813,17213375.92623161
2657,2012-04-11,3677226.9202468656,2514.102844600908,394579.64368644025,14599446.816398289
2658,2012-04-12,3652649.597774736,3448.023039311559,378821.88449850207,14016409.726444576
2659,2012-04-13,8260195.186235522,1302.8444705217637,1189806.5883912467,45212650.35886738
2660,2012-04-14,12018750.560123434,2843.038824782146,1586174.4784555594,60274630.18131126
2661,2012-04-15,6934797.316978508,5999.534289501706,965986.9379707498,36707503.642888494
2662,2012-04-16,1801995.1458591395,2111.639998261512,268052.2593170882,9649881.335415173
2663,2012-04-17,2019970.0553925724,2259.9836755981487,307403.03545247775,11066509.276289199
2664,2012-04-18,1718244.1754699352,2523.1324597431385,245639.32126182836,8843015.56542582
2665,2012-04-19,1856460.4944520504,482.43943759914816,251864.84675252868,9067134.483091032
2666,2012-04-20,15641659.185509704,1231.8974944042418,1411727.2412887546,55057362.41026143
2667,2012-04-21,16982195.849525176,4505.777955972793,1781100.8810241257,69462934.3599409
2668,2012-04-22,10765126.521741966,1549.2239694026125,1173693.9182179607,45774062.810500465
2669,2012-04-23,3563636.941647652,721.0792663580851,337983.37564672047,12505384.898928657
2670,2012-04-24,3384482.9275007066,1319.6137557859051,383680.8633463896,14196191.943816416
2671,2012-04-25,2517512.169289611,589.5048742855902,295375.16681719857,10928881.172236348
2672,2012-04-26,2442824.3526131646,2293.522246126432,308803.5293420939,11425730.585657476
2673,2012-04-27,7092033.875285221,1702.7274268205229,1007317.8820889175,42307351.047734536
2674,2012-04-28,9922855.63077993,3448.023039311559,1449096.7784247438,60862064.69383924
2675,2012-04-29,5693484.513870961,2105.19027315992,856515.7231084373,35973660.370554365
2676,2012-04-30,1614082.4050242302,420.5220766238565,245034.5054567877,9801380.218271509
2677,2012-05-01,1733903.274490351,844.6151817766465,301298.99909525056,12051959.963810023
2678,2012-05-02,1319201.0946195854,883.3589974544743,228258.70576822665,9130348.230729066
2679,2012-05-03,1216406.002863173,340.9455779648848,214888.66698899114,8595546.679559646
2680,2012-05-04,104368071.30102476,672.8509322716098,2935058.235547848,123272445.89300962
2681,2012-05-05,89831398.11600636,1015.0879707590888,2744762.5422625653,115280026.77502775
2682,2012-05-06,73699432.82292715,1167.4803124252117,2155935.1385571007,90549275.81939822
2683,2012-05-07,24407311.12504841,16.78898679372539,734100.4170329396,29364016.681317583
2684,2012-05-08,22829393.03539804,25.829210451885213,730071.9965113244,29202879.860452976
2685,2012-05-09,17580535.86262864,9.040223658159825,569967.2786098602,22798691.14439441
2686,2012-05-10,16003218.302121272,18.08044731631965,529760.9484632204,21190437.938528817
2687,2012-05-11,37741018.53686227,498.5037617213847,1463059.7054241307,62911567.33323762
2688,2012-05-12,55410783.98991799,50.36696038117616,2039144.1136927633,87683196.88878882
2689,2012-05-13,39936141.1077867,322.8651306485651,1559292.2555519633,67049566.988734424
2690,2012-05-14,10233260.682866655,51.65842090377043,412460.4196469625,17323337.625172425
2691,2012-05-15,10948813.757317845,9.040223658159825,458813.76671639615,19270178.20208864
2692,2012-05-16,8187545.888340623,113.64852598829496,457427.98881527054,19669403.519056633
2693,2012-05-17,8017862.181737485,25.829210451885213,409971.4999085716,17628774.49606858
2694,2012-05-18,19676751.9294302,19.37190783891391,1453132.0760868296,55219018.89129953
2695,2012-05-19,30461768.45720689,154.97526271131127,1946136.7649172046,73953197.06685378
2696,2012-05-20,21723640.661571268,204.0507625698932,1376001.3296508521,52288050.52673238
2697,2012-05-21,7345742.216121664,49.07549985858191,521617.24012028484,19299837.88445054
2698,2012-05-22,6351098.065435243,104.60830233013512,496475.19137943507,18369582.081039097
2699,2012-05-23,5125039.6866262,58.11572351674173,392836.6362844145,14534955.542523336
2700,2012-05-24,5740757.696838763,67.15594717490156,425028.6633050909,15726060.542288365
2701,2012-05-25,22812886.878458764,483.0062354502535,1470618.964748385,58824758.58993539
2702,2012-05-26,24712848.729865327,322.8651306485651,1734066.1560113837,71096712.39646673
2703,2012-05-27,22978683.28888889,906.605286861171,1634739.4791448559,65389579.16579423
2704,2012-05-28,18935314.11172465,650.8961033875074,1299535.8960959904,51981435.843839616
2705,2012-05-29,7294905.164110264,440.3880382046429,516929.72439905687,20160259.251563217
2706,2012-05-30,5147389.702430216,668.9765507038271,397099.6060621782,15486884.636424951
2707,2012-05-31,5313784.059082306,269.9152492222005,416833.5533342594,16256508.580036119
2708,2012-06-01,26473112.0823129,1010.1118930790752,1444901.171209005,57796046.848360196
2709,2012-06-02,27205087.53159345,1317.9308822632236,1849624.9409167767,73984997.63667107
2710,2012-06-03,19031361.68129407,353.086487593582,1231871.7416835167,49274869.667340666
2711,2012-06-04,6953766.76816514,232.80427753422987,472562.7040402287,18429945.457568917
2712,2012-06-05,7197758.584591988,312.992417573798,519280.98431993154,20251958.38847733
2713,2012-06-06,5489583.065326524,161.66963717654852,420888.08038522664,16414635.135023838
2714,2012-06-07,5270223.234819896,311.6990604763856,423173.9398213917,16503783.653034277
2715,2012-06-08,27763548.77939933,799.2946862008558,2220611.7459144057,82162634.59883301
2716,2012-06-09,29190024.65606289,744.9736881095356,2303800.089908401,85240603.32661083
2717,2012-06-10,22112173.20797201,1068.3129624626326,1767893.8363466747,65412071.94482696
2718,2012-06-11,8185486.346386147,305.2322749893236,715194.6798404059,25747008.474254612
2719,2012-06-12,9234595.5426664,327.2193456453342,781762.9074061566,28143464.66662164
2720,2012-06-13,7441538.290454859,490.1823399192952,649576.3512095326,23384748.643543173
2721,2012-06-14,6998672.126587299,152.6161374946618,592126.5426666415,21316555.535999097
2722,2012-06-15,12975493.851079406,1189.888529619397,1386876.8749993949,49927567.499978215
2723,2012-06-16,17262550.994587716,1359.31830938042,1766517.780132155,63594640.08475758
2724,2012-06-17,13807844.157975929,1103.233604092767,1458970.7911309097,52522948.48071275
2725,2012-06-18,5665996.973413574,1514.5211610699064,627931.2234594575,21349661.597621556
2726,2012-06-19,6508542.814308997,1621.8698001551347,678591.2221268937,23072101.552314386
2727,2012-06-20,5834340.3332127705,1376.131951646781,607226.7826449339,20645710.60992775
2728,2012-06-21,5747135.73091974,1420.1060929588025,571097.955286243,19417330.479732264
2729,2012-06-22,31862286.66273892,16257.49871447372,2060999.9727111098,72134999.04488884
2730,2012-06-23,30629431.51698638,23993.067514097216,2272694.7408564533,79544315.92997587
2731,2012-06-24,23288372.84607239,18656.6761301737,1683945.065294401,58938077.28530404
2732,2012-06-25,11573180.471709706,8696.533123000898,901617.2183533116,28851750.987305973
2733,2012-06-26,11545507.803253472,11213.406034565403,937386.2214045301,29996359.084944963
2734,2012-06-27,8838982.180352801,8258.0850669781,705325.4343619657,23275739.33394487
2735,2012-06-28,8589200.004200839,10189.067213414795,679170.5400558632,22412627.821843486
2736,2012-06-29,26622262.022786494,8630.571911032866,2623819.929235276,99705157.31094047
2737,2012-06-30,23124300.15140885,10906.88040247867,2515367.34179598,95583958.98824725
2738,2012-07-01,20665409.612119388,8965.937028598366,1952966.629999683,74212731.93998796
2739,2012-07-02,11308279.98064198,5356.761972728543,1102828.6789575429,39701832.44247154
2740,2012-07-03,45363267.863276064,6158.656933095886,2355219.0446274765,84787885.60658915
2741,2012-07-04,30230954.205186293,6566.729489664082,1932517.302817716,69570622.90143777
2742,2012-07-05,20487523.659634925,6389.250314267757,1591764.8925572336,58895301.02461764
2743,2012-07-06,26531244.042369403,1199.6037694671415,2117182.668321919,84687306.73287676
2744,2012-07-07,30647031.461205397,1594.7216416998394,2412391.4240223872,96495656.9608955
2745,2012-07-08,23146840.53253108,1427.6062137719116,1785137.105779908,71405484.23119631
2746,2012-07-09,9789128.194544837,637.3704693065158,838367.8513757027,31857978.3522767
2747,2012-07-10,11182031.399918811,774.6901232627978,970929.0452279084,36895303.71866052
2748,2012-07-11,8424795.250004366,781.1674654305468,794217.605334833,30180269.002723657
2749,2012-07-12,7978295.213291781,778.5765285634471,780221.308434105,30428631.028930094
2750,2012-07-13,21671037.711157378,7021.438909840073,1806790.17439855,66851236.452746354
2751,2012-07-14,21978207.52690481,7355.669765695929,2169732.1820332273,80280090.73522942
2752,2012-07-15,16757487.876257071,4921.4845790558,1647619.7843482625,60961932.02088571
2753,2012-07-16,6819186.4915889725,2256.706011243802,744305.2442743408,26050683.549601927
2754,2012-07-17,8814789.544582374,2190.637121132761,931244.6334267408,32593562.169935927
2755,2012-07-18,6614058.133415392,1887.4975076821008,727807.1206526293,25473249.222842027
2756,2012-07-19,5985465.758214611,2359.0480174942386,642519.8823031088,22488195.88060881
2757,2012-07-20,98138077.75031865,7540.921751693554,3620912.851185613,126731949.79149646
2758,2012-07-21,58207943.61033417,10149.995176862907,2636289.847463036,92270144.66120626
2759,2012-07-22,52078390.67106642,9397.32801697046,2207948.428796903,77278195.00789161
2760,2012-07-23,25118004.573525563,4272.454893847335,1182128.0217487202,37828096.69595905
2761,2012-07-24,23010721.777812697,4636.481523674837,1220364.7441662685,39051671.81332059
2762,2012-07-25,17838719.51307703,4439.570321775264,917256.6991712908,30269471.072652597
2763,2012-07-26,17103254.87851369,5193.532950101265,935127.6076988723,30859211.054062787
2764,2012-07-27,22974543.23086895,6846.550671310845,1538500.7883146056,52309026.80269659
2765,2012-07-28,32014156.140220165,7337.533207626231,1969331.5627932139,66957273.13496927
2766,2012-07-29,25461770.077052344,5135.236870591522,1509107.219189564,51309645.45244518
2767,2012-07-30,10571082.009314546,4356.660342028074,716614.3543535359,22931659.33931315
2768,2012-07-31,11365294.84187094,6009.678063237656,848276.9000774485,27144860.80247835
2769,2012-08-01,9447514.139852157,4959.950559729838,699815.6087265442,22394099.479249414
2770,2012-08-02,8784223.172246603,4273.287274447758,660402.1184792235,21132867.79133515
2771,2012-08-03,13174208.421123456,2682.238198794161,1441615.5033125724,49014927.11262746
2772,2012-08-04,18388036.304776046,3183.3864501538774,1748211.721143012,59439198.518862404
2773,2012-08-05,14478116.296632942,2809.779784615786,1363393.521218233,46355379.72141992
2774,2012-08-06,6087853.623403176,1048.6752612000228,654372.8396174078,20939930.86775705
2775,2012-08-07,6020751.289674841,4449.78421644334,706044.1713162062,22593413.4821186
2776,2012-08-08,4751876.124703207,2890.94261195682,620666.6150933385,21102664.91317351
2777,2012-08-09,4620259.649629524,3452.64090911064,594077.2257409339,20198625.675191753
2778,2012-08-10,17947806.552680586,535.932320220159,1656171.955613447,61278362.35769754
2779,2012-08-11,18647385.033900663,615.8068487145097,1906682.8850120422,70547266.74544556
2780,2012-08-12,12544165.870153096,516.6078375199129,1307327.090286359,48371102.34059528
2781,2012-08-13,4969425.997747191,417.4088263253161,572782.1240529267,21192938.589958288
2782,2012-08-14,5596627.8497606125,494.7067571263007,685970.1456836755,25380895.390295994
2783,2012-08-15,4076853.9077997566,458.6343894191745,581980.5961439743,22115262.653471023
2784,2012-08-16,3932113.532374913,557.8334006137712,540369.7977923563,20534052.31610954
2785,2012-08-17,13519594.900424954,15082.114598118756,1552960.520251412,57459539.249302246
2786,2012-08-18,13154045.255874015,22389.345656505157,1866720.0288823717,69068641.06864776
2787,2012-08-19,10160588.839790083,15330.756275528587,1322248.3416230811,48923188.640054
2788,2012-08-20,3597096.5704903663,5654.343638092014,521587.39885097556,18777146.35863512
2789,2012-08-21,4162036.227542441,7675.684528537758,609188.4638922289,21930784.70012024
2790,2012-08-22,2787479.331579701,7763.288850112207,448482.21149954665,16593841.825483227
2791,2012-08-23,2623118.164719875,8278.608388785437,430377.1558860177,15923954.767782656
2792,2012-08-24,4943084.151229062,10372.094014645434,904038.3267459909,37065571.39658563
2793,2012-08-25,7210705.26729867,14571.948254832256,1292457.604190052,51698304.167602085
2794,2012-08-26,5139791.925531408,11436.228862005652,850541.4366968127,34021657.46787251
2795,2012-08-27,1754657.875986961,4706.155686933272,349042.2089621328,13612646.14952318
2796,2012-08-28,2118968.177047387,5160.925179812397,391993.53094438254,15287747.706830919
2797,2012-08-29,1463615.706935094,4270.710676754392,293891.82168578735,11755672.867431493
2798,2012-08-30,1355822.4541342745,4668.795020379462,287655.5212511774,11506220.850047097
2799,2012-08-31,7831130.667378538,4783.453617734256,807716.2926148197,33924084.28982243
2800,2012-09-01,8115113.10548082,7895.536141949034,1123783.4111417176,47198903.26795214
2801,2012-09-02,6831793.489998142,6778.412688466641,1135619.6306506554,47696024.48732752
2802,2012-09-03,4291960.091613478,6380.814214781749,875494.2189067212,36770757.19408229
2803,2012-09-04,1540882.62416003,2577.977200343983,273608.223340478,10944328.933619121
2804,2012-09-05,1001895.568081346,2202.1825139256807,189091.4212059272,7563656.848237089
2805,2012-09-06,1010302.8519361992,2597.215836167445,194445.43736241775,7777817.49449671
2806,2012-09-07,3701058.218053041,3819.5104988181,555341.240179383,23324332.087534085
2807,2012-09-08,5673654.547515849,5901.130894916749,925022.315658229,38850937.25764562
2808,2012-09-09,2575650.607985066,2792.167345845199,488042.4765927771,20497784.01689664
2809,2012-09-10,716324.9533721971,1507.0264728379004,156009.61675405296,6084375.053408065
2810,2012-09-11,972736.2090515846,1676.326468084371,201987.39122068533,7877508.257606728
2811,2012-09-12,723790.8266474222,1771.2370714801193,161452.6707970295,6296654.161084151
2812,2012-09-13,660582.9299372967,1555.764350257339,154935.64046330625,6042489.978068943
2813,2012-09-14,10726610.422307882,1036.3211830238497,770729.164824458,34682812.41710061
2814,2012-09-15,9791585.78719745,1005.5393657063096,1000605.239902087,45027235.79559392
2815,2012-09-16,6482879.025552382,579.7242261470051,603706.8815510719,27166809.669798236
2816,2012-09-17,2157816.937141055,547.6598331079008,213038.94217856112,8947635.571499567
2817,2012-09-18,2398029.261457086,645.1355879467777,247373.61639490267,10389691.888585912
2818,2012-09-19,1445451.295021326,293.70984023819506,162772.32611156968,6836437.696685926
2819,2012-09-20,1329264.0429805496,250.10226570501328,157692.6544287976,6623091.486009499
2820,2012-09-21,5927114.596459917,613.0711949076735,775120.0367839573,35655521.692062035
2821,2012-09-22,6897839.72678009,1109.4279991530077,1068342.0242525826,49143733.1156188
2822,2012-09-23,4396882.481091756,1133.7969378627267,599513.1984833423,27577607.130233746
2823,2012-09-24,1626845.9793221469,450.1840782690238,187848.4860223621,8077484.898961571
2824,2012-09-25,1903409.0647387505,498.92195568846233,245822.1017307571,10570350.374422556
2825,2012-09-26,1560795.8948130351,303.97044601070843,214525.58379341903,9224600.103117019
2826,2012-09-27,1342284.751705869,486.0961984728206,177637.03571006126,7638392.535532634
2827,2012-09-28,14073718.7836323,661.809072327112,929554.3132137363,43689052.721045606
2828,2012-09-29,24301042.9987468,1046.581788796363,1412813.4814793023,66402233.629527204
2829,2012-09-30,16163171.869662544,489.94392563751313,841058.3076230524,39529740.45828346
2830,2012-10-01,2307934.5406563287,366.9593760942776,228929.64747624216,9615045.19400217
2831,2012-10-02,3038770.0642408472,183.4796880471388,296993.70757764496,12473735.71826109
2832,2012-10-03,1991955.5732695824,223.25500503637863,211447.6930233032,8880803.106978735
2833,2012-10-04,2065290.993199808,298.9564147900932,222591.65539497745,9348849.526589053
2834,2012-10-05,23554759.24133981,406.7346930835174,1272517.3401674877,55990762.96736946
2835,2012-10-06,24304535.51425965,905.8507675613986,1664294.7060940966,73228967.06814025
2836,2012-10-07,15671854.68388402,650.5188939853103,1135453.8723641543,49959970.384022795
2837,2012-10-08,7059413.074482204,220.68885555320188,621983.4762291464,24257355.57293671
2838,2012-10-09,5070336.720932746,202.7258091709645,360233.95888980414,14049124.396702362
2839,2012-10-10,3569606.312480276,196.31043546302263,275838.7307812578,10757710.500469053
2840,2012-10-11,3218404.3772874456,295.1071905653281,265767.6797384165,10364939.509798244
2841,2012-10-12,9515845.553431008,2740.6476480327865,1172424.9420232843,51586697.449024506
2842,2012-10-13,12480582.205082202,3495.0955960867554,1616270.443269606,71115899.50386266
2843,2012-10-14,6674733.15313185,1729.5847516611404,937380.2589198727,41244731.3924744
2844,2012-10-15,2254440.588530026,931.5122623931662,302140.4609919505,12085618.439678019
2845,2012-10-16,2397870.381593225,585.0820821643026,326752.97806873254,13070119.1227493
2846,2012-10-17,2250926.246812816,718.5218552894945,280212.26458204543,11208490.583281817
2847,2012-10-18,2217345.614675964,741.6172006380855,300577.41934174753,12023096.7736699
2848,2012-10-19,19387395.35132308,2177.377836475486,1397868.1088338473,58710460.57102159
2849,2012-10-20,12086856.60680365,2368.555972972156,1612882.0775519968,67741047.25718386
2850,2012-10-21,5739875.914887363,2553.318735760882,851331.2415743846,35755912.146124154
2851,2012-10-22,1650389.5293860808,500.3991492194695,244650.40794977435,9541365.9100412
2852,2012-10-23,2216430.782385212,1002.0813731805272,321730.9256545824,12547506.100528713
2853,2012-10-24,1691188.7400191082,822.4509093581536,239843.4835781467,9353895.859547721
2854,2012-10-25,1704437.7698007498,1372.88997349957,259482.78486188842,10119828.609613648
2855,2012-10-26,5038398.424465128,3768.390516045081,989422.1087038567,39576884.34815427
2856,2012-10-27,6786725.04887665,202.7258091709645,1204124.7430614962,49369114.46552134
2857,2012-10-28,3680910.4801635854,89.81523191118681,696597.2374063383,28560486.73365987
2858,2012-10-29,1084230.233510723,1274.0932183972643,196738.37465446713,7476058.236869751
2859,2012-10-30,1967430.882658862,1478.1021023098174,304993.99051688693,11589771.639641704
2860,2012-10-31,1854218.7828348111,1438.3267853205775,311705.5518993871,11844810.97217671
2861,2012-11-01,1698184.045034988,1721.0593082299183,266878.08191614057,10141367.11281334
2862,2012-11-02,17412530.70779816,2989.615382610622,1288399.3678148708,52824374.0804097
2863,2012-11-03,27458749.66911793,4673.288383770377,1896607.074677979,77760890.06179714
2864,2012-11-04,18348593.594024874,3522.0479626098404,1111338.2891828967,45564869.85649876
2865,2012-11-05,3817441.042320206,1633.3948640653982,321278.452992047,12529859.666689834
2866,2012-11-06,6124667.367273186,1227.3022183032824,423040.97274335846,16498597.93699098
2867,2012-11-07,2348908.189787205,1512.2116618379732,249296.15976454734,9722550.230817346
2868,2012-11-08,2836202.605322712,1981.47427471864,333917.9932082651,13356719.728330605
2869,2012-11-09,39325337.57289301,2833.624239317873,1694560.7639771136,67782430.55908455
2870,2012-11-10,43651148.594472274,3888.1759352969534,2284162.003070745,91366480.12282981
2871,2012-11-11,30941801.13508759,2427.5315935557574,1550594.313991556,62023772.55966224
2872,2012-11-12,14603431.885918314,1451.6200607242606,803327.6787303259,31329779.47048271
2873,2012-11-13,9302556.324740142,1033.9247679403704,426534.543810404,17061381.75241616
2874,2012-11-14,7144565.824147233,1010.719473896821,329528.38954417716,13181135.581767086
2875,2012-11-15,6686918.750118365,946.2603237758502,306618.02834200615,12264721.133680247
2876,2012-11-16,91748368.35772152,2106.525025953323,3124515.154340623,131229636.48230617
2877,2012-11-17,53427800.67916915,2629.933324935605,2707178.499990072,113701496.99958302
2878,2012-11-18,36685826.90743242,2190.321921110585,1790478.7127320312,75200105.93474531
2879,2012-11-19,13008771.81434361,634.2780371903519,654984.5262372119,27509350.1019629
2880,2012-11-20,15176698.048336163,1148.6620551556985,840531.6632124288,35302329.85492201
2881,2012-11-21,16474839.583439391,318.4282015975954,1339743.260724301,57608960.21114495
2882,2012-11-22,10332416.298673883,478.28689389760274,1152092.900916137,49539994.73939389
2883,2012-11-23,22620047.503490128,2626.065775928347,2525594.0967004583,106074952.06141925
2884,2012-11-24,21937996.21177912,2675.0547300202848,2458998.2178374776,103277925.14917406
2885,2012-11-25,11703769.247301508,1834.5074124428268,1344460.652586821,56467347.40864648
2886,2012-11-26,3291358.9777909056,421.5628417911485,357774.6013707296,14668758.656199913
2887,2012-11-27,3508668.821410732,1425.8364006758725,408100.09235780983,16732103.786670202
2888,2012-11-28,3073773.249008561,1148.6620551556985,335670.14383729483,13762475.897329088
2889,2012-11-29,2781316.928177708,648.4590502169655,335541.0368761258,13757182.511921156
2890,2012-11-30,7091773.780198159,2690.524926049318,989346.37872871,42541894.28533453
2891,2012-12-01,9880322.633886611,4272.255281989191,1516983.350866716,65230284.087268785
2892,2012-12-02,5674577.511888015,4117.135574322412,894371.9549007313,38457994.06073145
2893,2012-12-03,1569909.6840693203,740.6966041088672,250440.6685923038,9767186.075099848
2894,2012-12-04,1947348.2494283563,766.5498887199969,324165.4196702887,12642451.367141258
2895,2012-12-05,1569780.417646265,1318.517515167617,257793.57475236588,10053949.41534227
2896,2012-12-06,1533647.86707375,1005.692771372947,255790.93955210378,9975846.642532047
2897,2012-12-07,4035821.823563487,1091.0086105896753,661261.5057791957,29095506.25428461
2898,2012-12-08,6487769.31137495,1975.1909442903125,1040538.650976338,45783700.64295887
2899,2012-12-09,4132987.5157817258,699.3313487310596,615989.0846283335,27103519.723646674
2900,2012-12-10,1148103.0043248942,417.5305464697454,188304.70679414662,7908797.685354158
2901,2012-12-11,1502183.1270377743,624.3568233587832,241961.13689732147,10162367.749687502
2902,2012-12-12,1245852.9807753451,568.7722614448544,200028.30958914026,8401189.00274389
2903,2012-12-13,1230285.4254467532,997.936785989608,203785.3150643736,8558983.232703691
2904,2012-12-14,47990866.64674371,2372.038863071154,1559971.2505767252,65518792.52422246
2905,2012-12-15,35858266.6127543,2925.2991537493303,1564688.9210193004,65716934.68281062
2906,2012-12-16,25532627.61476213,3114.0281314105778,1046462.9395389019,43951443.46063388
2907,2012-12-17,10003014.566665651,1056.1066763646502,422048.11710608844,16881924.684243537
2908,2012-12-18,10153993.870801955,1321.10284362873,469353.16462330305,18774126.584932122
2909,2012-12-19,8178928.31494201,1407.7113470760146,404083.9525239083,17375609.958528057
2910,2012-12-20,8551008.787065387,1605.4889743511571,431977.75271590974,18575043.366784118
2911,2012-12-21,13028539.14886695,1022.4974063701816,895973.2986649788,40318798.43992405
2912,2012-12-22,18304340.086942133,1941.581674295844,1203927.5421717581,54176739.39772911
2913,2012-12-23,16351390.723402774,1663.6588647261992,1027631.3516282596,46243410.823271684
2914,2012-12-24,8915850.339497652,531.2849987587163,598797.3182384514,26945879.320730314
2915,2012-12-25,23412301.50132186,602.381531439323,2060826.6216418734,96858851.21716805
2916,2012-12-26,15717039.020213328,1006.9854356035036,1570858.1225874817,75401189.88419913
2917,2012-12-27,13101829.33274681,1204.763062878646,1412009.9403917014,67776477.13880166
2918,2012-12-28,13727233.214132344,1792.9252877818476,1581833.7465500266,77509853.5809513
2919,2012-12-29,14980216.530803438,3106.272146027239,1752219.4230661374,85858751.73024073
2920,2012-12-30,12562236.380978309,3063.6142264188748,1421343.7576705606,69645844.12585747
2921,2012-12-31,8944877.114794798,1137.5445228897088,1133455.5296929057,54405865.42525948
2922,2013-01-01,12185742.69861473,2477.174891436512,1474104.7357469713,70757027.31585462
2923,2013-01-02,5866616.4797681095,1352.0064834114992,755556.9013670315,34000060.56151642
2924,2013-01-03,5005990.244046379,1099.3913540038216,672887.540545037,30279939.324526664
2925,2013-01-04,13182380.271026578,927.9739447628974,1428917.1279892465,62872353.63152684
2926,2013-01-05,10860831.765537608,1407.427149557061,1805074.9401359216,79423297.36598055
2927,2013-01-06,6967741.340654856,738.5125977071392,1053905.486691202,46371841.41441289
2928,2013-01-07,2413328.995184124,403.4108954316485,331128.84451144363,13907411.469480634
2929,2013-01-08,3129419.42245093,444.654181865555,404318.55460288515,16981379.293321177
2930,2013-01-09,2425656.871269759,280.9698888309884,319805.4142975012,13431827.40049505
2931,2013-01-10,2412014.365429044,204.9275794684732,330999.56031073973,13901981.53305107
2932,2013-01-11,11643755.649617858,497.49714260899776,1255590.1550850214,59012737.28899601
2933,2013-01-12,12056530.059922704,760.423093625152,1612964.16439635,75809315.72662845
2934,2013-01-13,7797902.96508164,532.2961655376064,961839.1527759916,45206440.18047161
