,Date,max,min,mean,sum
4277,2011-04-22,14100577.29679066,3081.380643468827,1830663.754621019,71395886.43021974
4278,2011-04-23,13039782.648084091,2801.615034725619,1715868.866922865,66918885.80999173
4279,2011-04-24,7597186.865068072,1455.5729549233902,982983.8744159099,38336371.10222048
4280,2011-04-25,4412659.80881346,785.1912132179667,494893.85723357473,19300860.432109416
4281,2011-04-26,2515665.550309907,911.8775266111176,355072.53497506765,13847828.864027638
4282,2011-04-27,2045819.0051621567,886.8041937520566,292834.3644564214,11420540.213800434
4283,2011-04-28,2137898.8406134117,865.6898081865313,293038.09797483485,11428485.82101856
4284,2011-04-29,45395084.39045645,3040.471521435622,1839184.7863689717,73567391.45475887
4285,2011-04-30,39504302.78258473,3837.539576534197,1992098.0038800656,79683920.15520263
4286,2011-05-01,28717642.120713923,2873.872988617656,1309903.82143129,52396152.8572516
4287,2011-05-02,8184548.593050221,1087.5533978863891,363005.1659020673,13794196.304278558
4288,2011-05-03,8088822.878511622,1326.6049901754263,394025.9467174091,14972985.975261547
4289,2011-05-04,6078582.8732010415,1742.9750712502878,313592.8284738417,11916527.482005985
4290,2011-05-05,5408502.871430848,1586.6721070613019,287760.4626833897,10934897.58196881
4291,2011-05-06,33469581.913101204,2406.277566338001,1673696.0809465223,71968931.48070046
4292,2011-05-07,30658055.418610934,3395.32069267671,1855956.0282281025,79806109.2138084
4293,2011-05-08,22198014.313620757,3009.1604282098033,1470054.7006827185,63212352.1293569
4294,2011-05-09,7096754.830101255,1792.8869421677791,403365.02732995246,16537966.12052805
4295,2011-05-10,7106424.5983563755,2018.8038315837923,424950.5339597588,17422971.89235011
4296,2011-05-11,5502154.616385796,1289.827822130959,344546.1619997962,14126392.641991645
4297,2011-05-12,5288664.469357951,1183.4367288594644,340967.2117537825,13979655.681905083
4298,2011-05-13,12006125.857654318,1397.532385689756,1232984.9248728834,51785366.8446611
4299,2011-05-14,19927810.955576997,2527.116832769822,1829946.349958506,76857746.69825725
4300,2011-05-15,13647468.538484009,1308.2164061531928,1219175.2233645942,51205359.38131296
4301,2011-05-16,3928523.95580712,609.4502133083147,391086.51897624723,15252374.240073642
4302,2011-05-17,4484266.369067639,1045.522348692712,438004.95743025094,17082193.339779787
4303,2011-05-18,3871033.3613318936,685.631489971854,346391.92043354764,13509284.896908358
4304,2011-05-19,3756052.1723814416,560.8518126781258,334065.97847024875,13028573.160339702
4305,2011-05-20,45788295.310549475,1338.426222761148,2116310.1614993038,74070855.65247563
4306,2011-05-21,41927907.62589616,1806.0216450408032,2335357.7138958927,81737519.98635624
4307,2011-05-22,30695715.238688465,2194.808850082314,1683420.8648428195,58919730.26949868
4308,2011-05-23,10695788.196987132,1781.0657095820575,626933.140803592,21942659.92812572
4309,2011-05-24,7949994.323024907,1092.8072790355986,506061.6358506353,17206095.6189216
4310,2011-05-25,6181063.765427237,692.198841408366,419555.1306271327,14264874.441322513
4311,2011-05-26,41519277.82522438,618.6445053194315,1629768.242397951,61931193.21112213
4312,2011-05-27,39380702.57855234,400.60843762723266,2510338.8260138785,87861858.91048574
4313,2011-05-28,38996943.337770626,221.976478554106,3046786.360753926,106637522.6263874
4314,2011-05-29,34510257.55643377,601.5693915845003,2723458.0865603117,95321033.02961092
4315,2011-05-30,22960223.748282913,1197.8849020197908,1673341.099964828,70280326.19852278
4316,2011-05-31,9962775.893341418,373.0255615938823,736523.0551977567,25041783.87672373
4317,2011-06-01,8274777.464474,357.6469462436094,639868.1702496356,21755517.78848761
4318,2011-06-02,7246888.307063556,144.6366326720479,622267.090913237,21157081.091050055
4319,2011-06-03,28136792.66560637,412.87184235475496,1904611.9956229345,68566031.84242564
4320,2011-06-04,25920420.352894273,600.8994648284173,2288887.532100327,82399951.15561177
4321,2011-06-05,18394700.23048706,34.18684044975678,1554820.498655918,55973537.951613046
4322,2011-06-06,7168971.238164646,28.927326534409584,616910.6649293,21591873.272525497
4323,2011-06-07,6673331.74020255,138.06224027786394,639374.0864297043,22378093.02503965
4324,2011-06-08,5572535.200897564,140.6919972355375,569912.249669062,19946928.73841717
4325,2011-06-09,5295337.779503106,86.78197960322876,601668.9974581565,21660083.908493634
4326,2011-06-10,15966319.541604275,2035.4318852393653,1562912.5530098972,56264851.9083563
4327,2011-06-11,18343677.68599428,1360.8992255960873,2061598.1495902287,74217533.38524823
4328,2011-06-12,12303980.625229266,727.12779879675,1349135.0443703367,48568861.59733212
4329,2011-06-13,5217525.900882502,660.0689963760733,591736.8501673323,20119052.9056893
4330,2011-06-14,5605478.166306342,533.8406624077405,663643.4935207912,22563878.7797069
4331,2011-06-15,4431395.5601049075,674.532659643278,558029.4376146973,18973000.87889971
4332,2011-06-16,4573469.494621703,902.0066364820444,581936.5581169081,19785842.975974873
4333,2011-06-17,28120678.829848222,5678.960150096136,1867014.61606989,67212526.17851605
4334,2011-06-18,21933489.22035513,7070.101580705469,1966416.872361799,70791007.40502477
4335,2011-06-19,19863578.591643702,5795.984334712612,1692365.589923175,60925161.2372343
4336,2011-06-20,6724871.031937516,3146.5041998564607,701040.1316389992,23134324.344086975
4337,2011-06-21,6560098.350240562,3341.106214724307,748479.4728977426,24699822.605625506
4338,2011-06-22,5157032.286706657,3393.7013538777787,682575.6916087179,22524997.823087692
4339,2011-06-23,4945896.989845917,3410.7947741026574,704759.1658043832,23257052.471544646
4340,2011-06-24,33815762.019851856,2687.6116107424177,2243726.9379740492,83017896.70503983
4341,2011-06-25,30734249.633447338,3170.172012475523,2301719.724357659,85163629.80123338
4342,2011-06-26,22410143.1879613,2565.3279122105955,1655787.3063428658,61264130.33468603
4343,2011-06-27,9149568.74620108,1350.380197765393,774685.6009298417,27113996.03254446
4344,2011-06-28,9321716.58128583,1342.490926892372,983706.9760085908,35413451.136309266
4345,2011-06-29,49604223.20913779,1295.1553016542473,1959529.721511663,70543069.97441986
4346,2011-06-30,28322506.101957276,1318.8231142733096,1367706.8262982538,49237445.74673714
4347,2011-07-01,43337972.87449209,2683.91865776684,2226772.193538734,84617343.3544719
4348,2011-07-02,45307232.17547649,4006.8291268667954,2450770.363161436,93129273.80013457
4349,2011-07-03,39905519.418675475,2637.938651392959,2233608.0722006294,84877106.74362391
4350,2011-07-04,23690456.035467997,1094.324151698374,1341155.5430577113,50963910.63619303
4351,2011-07-05,17652986.926536594,1068.0498623418703,1025126.5499824503,37929682.34935066
4352,2011-07-06,13573861.465076443,1054.9127176636184,885681.1205980682,32770201.462128524
4353,2011-07-07,12551408.004483849,1192.8527367852623,858751.5007568984,31773805.528005242
4354,2011-07-08,19499088.12359133,2866.5249687945397,1925871.7412066367,67405510.94223228
4355,2011-07-09,24076267.700378895,2808.721532210232,2237076.2477752753,78297668.67213464
4356,2011-07-10,18304899.33919229,2279.294601676685,1617531.8828718383,56613615.90051434
4357,2011-07-11,7705510.760731581,1183.656735510486,769537.7694654637,26164284.161825765
4358,2011-07-12,7967813.559949894,1324.2241835677803,872688.7748233775,29671418.343994834
4359,2011-07-13,6074987.480418021,2083.551145970733,698675.9337936519,23754981.748984165
4360,2011-07-14,5145462.240135976,991.85442320801,614680.3150070795,20899130.710240703
4361,2011-07-15,119641446.63132852,1881.239117925656,4461190.03736182,156141651.3076637
4362,2011-07-16,55720339.983543,2154.491727233293,2952695.5544866943,103344344.4070343
4363,2011-07-17,46904811.4380804,1629.0059401032215,2317347.429743515,81107160.04102302
4364,2011-07-18,23703456.55384159,390.1731969440781,1202100.9002521432,40871430.60857287
4365,2011-07-19,20215656.30749551,596.4263683926312,1171831.91430827,39842285.08648118
4366,2011-07-20,16115620.452850986,864.4241198289676,972353.1819836831,33060008.187445227
4367,2011-07-21,14751933.600384204,1169.205876364409,961367.901603729,32686508.654526785
4368,2011-07-22,33762710.11514151,2413.293477394853,2566716.258472286,84701636.52958544
4369,2011-07-23,28827352.857273754,2945.347836864051,2767578.0651734723,91330076.15072459
4370,2011-07-24,22878261.261736352,2253.0203123201813,2126034.0842407933,70159124.77994618
4371,2011-07-25,10184161.532900736,412.5063428971061,990528.128928917,32687428.254654262
4372,2011-07-26,10287856.956989583,616.1320854100088,1047255.1158401947,34559418.82272643
4373,2011-07-27,7621205.762187836,496.5840688379175,836657.1721703093,27609686.68162021
4374,2011-07-28,7125810.604943301,549.1326475509247,802713.3779411131,26489541.47205673
4375,2011-07-29,17420923.20693868,189.17488336682572,2231398.223706539,78098937.82972886
4376,2011-07-30,17316398.829020638,275.8800382432875,2486596.5676869517,87030879.8690433
4377,2011-07-31,13350695.533569109,204.93945698072787,1931462.9850510985,67601204.47678845
4378,2011-08-01,6556651.796036108,851.5661347635129,971419.8798758961,32056856.03590457
4379,2011-08-02,7421504.982705424,1062.4925158357062,1042734.8317073938,34410249.446343996
4380,2011-08-03,6325321.890374982,677.3226025734402,905411.594415853,29878582.61572315
4381,2011-08-04,5361668.690648657,782.1307422366418,803426.4064144057,26513071.411675386
4382,2011-08-05,25592443.263382554,110.04854664636167,2005670.7904279504,68192806.87455031
4383,2011-08-06,25291742.1601801,70.74549427266106,2385630.8143712524,81111447.68862258
4384,2011-08-07,20917501.085638616,125.7697675958419,1905314.5691589648,64780695.3514048
4385,2011-08-08,8716104.29453751,43.23335761107066,795104.9044140711,27828671.65449249
4386,2011-08-09,8742429.479017414,365.51838707541555,902709.9615786206,31594848.65525172
4387,2011-08-10,7257854.933231809,294.7728928027545,864583.5604516887,31125008.17626079
4388,2011-08-11,5677861.746995078,82.53640998477125,742940.1038710731,26745843.73935863
4389,2011-08-12,10622291.853848023,398.270930720166,1739652.4474423775,62627488.10792559
4390,2011-08-13,14316611.083952418,369.44869231278557,2078440.0643724208,74823842.31740715
4391,2011-08-14,11524251.05226335,296.0829945485445,1690987.589951837,60875553.23826613
4392,2011-08-15,5098163.996212673,196.51526186850296,741919.4706797112,27451020.415149312
4393,2011-08-16,5736686.625482797,180.79404091902273,792041.7681680092,29305545.42221634
4394,2011-08-17,4669256.336167208,159.83241298638242,591023.6511910706,21867875.09406961
4395,2011-08-18,4676378.049257323,162.45261647796244,575279.1568338346,21860607.959685717
4396,2011-08-19,7649084.067068354,668.1518903529101,1299846.579611231,49394170.02522678
4397,2011-08-20,10611137.647584368,807.0226754066522,1663893.1363279752,63227939.18046305
4398,2011-08-21,7966258.389622372,471.63662848440714,1212237.9038594633,46065040.34665961
4399,2011-08-22,3414430.4032355607,250.2294334458938,481639.1136808928,17820647.206193034
4400,2011-08-23,4026246.608417754,203.06577059745308,554373.944342303,20511835.94066521
4401,2011-08-24,3454269.2872232893,234.50821249641356,429102.72357296717,15876800.772199785
4402,2011-08-25,3459152.036429849,421.85276214438636,434765.3728079799,16086318.793895256
4403,2011-08-26,5767518.559968219,263.330450903794,964446.2815754613,37613404.98144299
4404,2011-08-27,7706026.329347371,542.3821227570683,1203567.7654270309,46939142.8516542
4405,2011-08-28,5570248.679494142,297.3930962943345,858356.8288125244,33475916.323688455
4406,2011-08-29,2367163.8898894265,70.74549427266106,358601.9350615265,13268271.59727648
4407,2011-08-30,2833214.2445297847,55.024273323180836,420157.5258934894,15545828.458059108
4408,2011-08-31,2362093.796133219,44.54345935686068,343282.92652952654,13044751.208122008
4409,2011-09-01,2334592.2856683224,73.25446363640371,329392.20699827484,12516903.865934445
4410,2011-09-02,4750364.906315424,150.43327353904334,821365.5822593098,35318720.03715032
4411,2011-09-03,7016833.157032735,222.3796217533684,1139880.0970243928,49014844.17204889
4412,2011-09-04,7324253.362375435,489.2351678574105,1149823.7211946792,49442420.0113712
4413,2011-09-05,6915938.214527809,170.0550048702229,932852.5482858282,40112659.576290615
4414,2011-09-06,1941334.8544442437,87.64373327926872,266595.07160877745,10930397.935959876
4415,2011-09-07,1754685.0973295313,138.6602347403356,211518.62655113725,8672263.688596627
4416,2011-09-08,1705887.1596243097,90.259964123426,190916.67009526203,7827583.473905743
4417,2011-09-09,10444731.306973895,20.929846753258204,768644.9156863783,32283086.458827887
4418,2011-09-10,12324391.135497974,10.464923376629102,1074845.2099611748,45143498.81836934
4419,2011-09-11,6537366.995147407,10.464923376629102,592216.8347709988,24873107.06038195
4420,2011-09-12,2165352.236706055,190.9848516234811,198023.71743741608,7524901.262621811
4421,2011-09-13,2867787.980400108,99.41677207797645,259893.48043501913,9875952.256530726
4422,2011-09-14,2187715.7779619107,155.66573522735786,208464.9226159975,7921667.059407905
4423,2011-09-15,2339499.0266165393,120.34661883123465,219170.74577482938,8328488.339443516
4424,2011-09-16,11668286.223823104,11939.169457311726,973699.4207512632,40895375.67155305
4425,2011-09-17,15610476.492531592,20097.885344816186,1303252.9078899291,54736622.13137702
4426,2011-09-18,12163028.557607464,14162.96567484541,840922.2793936997,35318735.73453539
4427,2011-09-19,3027402.916086721,4196.434274028269,266783.6341799178,10137778.098836876
4428,2011-09-20,3422558.422788236,3830.1619558462507,327069.0284327532,12428623.080444623
4429,2011-09-21,2896463.178567494,5239.002265424943,263136.2985663521,9999179.34552138
4430,2011-09-22,2942608.2581967395,3715.047798703331,268217.982740227,10192283.344128627
4431,2011-09-23,8801255.64225238,8390.252317212382,1089302.9093961222,46840025.104033254
4432,2011-09-24,12085701.930662131,11452.550520298473,1524638.002661582,65559434.11444803
4433,2011-09-25,8652656.34653509,6961.7902763025095,909062.0964747951,39089670.14841619
4434,2011-09-26,1934230.4795869347,2431.7865696441872,252374.64297586045,10094985.719034418
4435,2011-09-27,2372791.8722238624,2332.369797566211,311587.8937803287,12463515.751213148
4436,2011-09-28,2208622.078637572,2575.6792660728374,269836.67574518814,10793467.029807527
4437,2011-09-29,2888772.768001093,2510.2734949689057,350739.1183732563,13678825.616556995
4438,2011-09-30,5009320.743385533,17484.27073150307,1019092.149534998,39744593.83186492
4439,2011-10-01,8549756.793941375,27802.475786256575,1421921.776543333,55454949.285189986
4440,2011-10-02,5116135.304507975,19241.515420389456,821929.1301285931,32055236.07501513
4441,2011-10-03,1117593.9856462078,4674.3813603861845,241149.1659128034,8440220.80694812
4442,2011-10-04,1391004.6598327896,4625.8810490193055,295393.03770485707,10338756.319669997
4443,2011-10-05,1250125.674323495,3693.8885792395586,241244.93062026682,8443572.571709339
4444,2011-10-06,1160843.1551932022,5359.939815653142,243889.22751915365,8536122.963170378
