,dt,Genre 0,max,min,mean,sum
1183,2005-06-13,Adventure,2946789.833624679,31796.19068894602,1017435.88413539,3052307.65240617
1184,2005-06-13,Biography,1549349.0076863754,425402.4208894602,987375.7142879178,1974751.4285758357
1185,2005-06-13,Comedy,2311809.0560719795,9630.261526992288,682945.7014674991,4780619.910272494
1186,2005-06-13,Crime,358575.02850899746,69316.21452442161,213945.62151670954,427891.2430334191
1187,2005-06-13,Documentary,70488.14303856042,70488.14303856042,70488.14303856042,70488.14303856042
1188,2005-06-13,Horror,341614.1099742931,18341.90200514139,179978.00598971723,359956.01197943446
1189,2005-06-14,Action,8180512.709470438,20519.430637532136,2079305.3565004284,12475832.13900257
1190,2005-06-14,Adventure,2972470.022380463,37091.23228277635,1028007.6559400172,3084022.9678200516
1191,2005-06-14,Biography,1547624.685784062,388820.8554344473,968222.7706092546,1936445.5412185092
1192,2005-06-14,Comedy,2131452.614832905,9856.10191773779,664189.6134175543,4649327.29392288
1193,2005-06-14,Crime,346373.54361439595,74985.11352185092,210679.32856812343,421358.65713624685
1194,2005-06-14,Documentary,74261.81389203086,74261.81389203086,74261.81389203086,74261.81389203086
1195,2005-06-14,Horror,293844.2894858612,17586.557455012855,155715.42347043703,311430.84694087406
1196,2005-06-15,Action,22993554.84470952,22696.95926992288,4849812.0869761305,33948684.60883291
1197,2005-06-15,Adventure,2813650.819485862,30505.238185089976,969756.6032630679,2909269.8097892036
1198,2005-06-15,Biography,1290777.0197686376,225516.88964524423,758146.9547069409,1516293.9094138818
1199,2005-06-15,Comedy,1913344.205573265,8028.015511568125,594224.216766067,4159569.5173624684
1200,2005-06-15,Crime,287284.2365141388,46327.79907455013,166806.01779434446,333612.0355886889
1201,2005-06-15,Documentary,67431.66802056556,67431.66802056556,67431.66802056556,67431.66802056556
1202,2005-06-15,Horror,214700.96606683807,17278.315840616968,115989.64095372752,231979.28190745504
1203,2005-06-16,Action,13860462.626560412,22133.884241645246,3474952.030222549,24324664.211557843
1204,2005-06-16,Adventure,2986659.8182827765,31552.038915167097,1031689.7698783205,3095069.3096349617
1205,2005-06-16,Biography,1226809.2550385606,234611.543218509,730710.3991285348,1461420.7982570697
1206,2005-06-16,Comedy,1914116.3355578408,9082.445984575836,598655.7894528095,4190590.526169666
1207,2005-06-16,Crime,266738.8647506427,48433.60812339332,157586.236437018,315172.472874036
1208,2005-06-16,Documentary,76178.40531619538,76178.40531619538,76178.40531619538,76178.40531619538
1209,2005-06-16,Horror,220906.99896658096,20357.6800874036,120632.33952699228,241264.67905398455
1210,2005-06-17,Action,22999466.369532134,50222.01986632391,6172069.862061696,43204489.034431875
1211,2005-06-17,Adventure,5019293.528627249,42779.96861182519,1819745.5711979435,5459236.71359383
1212,2005-06-17,Biography,2369721.85681234,241225.0043907455,1305473.4306015428,2610946.8612030856
1213,2005-06-17,Comedy,4108436.506190232,16193.366395886893,1410175.4391201802,11281403.512961442
1214,2005-06-17,Crime,584568.0141131106,94753.77745501284,339660.89578406175,679321.7915681235
1215,2005-06-17,Documentary,175880.83403598974,175880.83403598974,175880.83403598974,175880.83403598974
1216,2005-06-17,Horror,311575.8120565553,105130.22784061698,208353.01994858612,416706.03989717225
1217,2005-06-18,Action,27493087.39567609,72723.65771722366,7676339.078624313,53734373.55037019
1218,2005-06-18,Adventure,6471786.001706941,62440.29019537276,2343840.242843188,7031520.728529563
1219,2005-06-18,Biography,3504752.9341388177,244064.7947095116,1874408.8644241646,3748817.7288483293
1220,2005-06-18,Comedy,5086711.46311054,23495.03038046273,1583719.2828965297,12669754.263172237
1221,2005-06-18,Crime,847539.3118046274,138983.3972236504,493261.3545141389,986522.7090282778
1222,2005-06-18,Documentary,276991.71330077125,276991.71330077125,276991.71330077125,276991.71330077125
1223,2005-06-18,Horror,376523.2357789204,158306.48416966584,267414.85997429315,534829.7199485863
1224,2005-06-19,Action,23890481.482503857,52288.15425192802,6204385.311255233,43430697.178786635
1225,2005-06-19,Adventure,4893526.37210797,47858.325506426736,1788835.9566375322,5366507.869912596
1226,2005-06-19,Biography,2628545.626246787,172925.07162467868,1400735.3489357329,2801470.6978714657
1227,2005-06-19,Comedy,3378444.065871465,14717.77411311054,1007880.6484138819,8063045.187311055
1228,2005-06-19,Crime,548099.3688534705,82126.55290488433,315112.96087917744,630225.9217583549
1229,2005-06-19,Documentary,181928.1682827764,181928.1682827764,181928.1682827764,181928.1682827764
1230,2005-06-19,Horror,285034.98829820054,68919.46789203085,176977.2280951157,353954.4561902314
1231,2005-06-20,Action,10113089.971023137,22594.72071465296,2578904.7747991187,18052333.42359383
1232,2005-06-20,Adventure,2213620.3683496146,23406.525362467863,801782.2175012855,2405346.6525038565
1233,2005-06-20,Biography,975767.8233933162,135861.30641645243,555814.5649048843,1111629.1298097686
1234,2005-06-20,Comedy,1727639.314539846,6772.159825192803,587101.4702532134,4696811.762025707
1235,2005-06-20,Crime,282106.6929614396,37904.56287917738,160005.6279203085,320011.255840617
1236,2005-06-20,Documentary,74512.06946015425,74512.06946015425,74512.06946015425,74512.06946015425
1237,2005-06-20,Horror,154180.31919280207,28155.27736246787,91167.79827763497,182335.59655526993
1238,2005-06-21,Action,8246865.531840618,20188.299794344475,2258491.9764876976,15809443.835413884
1239,2005-06-21,Adventure,2265809.3359434446,27413.6663496144,821724.3309237361,2465172.9927712083
1240,2005-06-21,Biography,955747.3779434448,117881.0542262211,536814.2160848329,1073628.4321696658
1241,2005-06-21,Comedy,1631095.5993933163,6808.782591259641,577056.3414543703,4616450.731634962
1242,2005-06-21,Crime,279564.4626169666,46327.79907455013,162946.13084575837,325892.26169151673
1243,2005-06-21,Documentary,85237.96207197945,85237.96207197945,85237.96207197945,85237.96207197945
1244,2005-06-21,Horror,141962.0488637532,27081.009557840614,84521.52921079691,169043.05842159383
1245,2005-06-22,Action,8420439.131614396,20102.846673521854,2279290.8737091445,15955036.115964012
1246,2005-06-22,Adventure,4123773.815429306,27489.963778920308,1672955.4210077124,6691821.6840308495
1247,2005-06-22,Biography,962850.6686118252,79047.1886580977,520948.9286349615,1041897.857269923
1248,2005-06-22,Comedy,1681805.922807198,6361.679655526993,597876.6837032685,4185136.7859228794
1249,2005-06-22,Crime,295164.2350128535,44221.99002570695,169693.11251928023,339386.22503856046
1250,2005-06-22,Documentary,90041.6482210797,90041.6482210797,90041.6482210797,90041.6482210797
1251,2005-06-22,Horror,104617.50911568124,27012.3418714653,65814.92549357328,131629.85098714655
1252,2005-06-23,Action,6829291.34025707,20049.438473007714,1932422.0507822258,13526954.35547558
1253,2005-06-23,Adventure,3561460.2354961443,27932.488868894605,1489263.6376465298,5957054.550586119
1254,2005-06-23,Biography,811560.4960411312,72743.4950488432,442151.9955449872,884303.9910899744
1255,2005-06-23,Comedy,1484377.1687866324,6259.44110025707,528936.7245016525,3702557.071511568
1256,2005-06-23,Crime,280548.6994550129,44061.76542416452,162305.23243958873,324610.46487917745
1257,2005-06-23,Documentary,89567.07821079693,89567.07821079693,89567.07821079693,89567.07821079693
1258,2005-06-23,Horror,115334.24603598972,23107.43943958869,69220.84273778921,138441.68547557842
1259,2005-06-24,Action,12619202.638411311,21425.84409768637,3549763.8395835483,24848346.877084836
1260,2005-06-24,Adventure,6289857.833424165,29264.64198457584,2484906.941374036,9939627.765496144
1261,2005-06-24,Biography,1445843.9150899744,46942.7563547558,746393.3357223651,1492786.6714447301
1262,2005-06-24,Comedy,11576189.312724937,13228.448293059128,1911636.6691053985,17204730.021948587
1263,2005-06-24,Crime,430100.8165861183,71391.50460154243,250746.16059383037,501492.32118766074
1264,2005-06-24,Documentary,984203.267177378,50649.28547043702,411309.2683976007,1233927.805192802
1265,2005-06-24,Horror,6503371.611491003,33558.6613059126,2212359.4261679524,6637078.278503857
1266,2005-06-25,Action,16273219.28539846,29850.606241645248,4659081.375278003,32613569.62694602
1267,2005-06-25,Adventure,7511860.350416454,58350.74798457584,3091276.9459113115,12365107.783645246
1268,2005-06-25,Biography,2226343.7276606685,54213.90136760927,1140278.814514139,2280557.629028278
1269,2005-06-25,Comedy,11000659.492087403,17057.053295629823,1991798.478430734,17926186.305876605
1270,2005-06-25,Crime,663978.3785347044,106358.61645244218,385168.4974935733,770336.9949871466
1271,2005-06-25,Documentary,901057.3806169666,80736.4137429306,438660.3708551843,1315981.1125655528
1272,2005-06-25,Horror,5113468.971568123,41299.79848329049,1764116.098191945,5292348.294575836
1273,2005-06-26,Action,13207567.212606683,16957.866637532134,3629247.8855225854,25404735.198658098
1274,2005-06-26,Adventure,5591899.631773779,44159.4261336761,2363383.0663856044,9453532.265542418
1275,2005-06-26,Biography,1586589.7829305914,33488.467670951155,810039.1253007713,1620078.2506015426
1276,2005-06-26,Comedy,8142220.555650386,11826.101542416453,1466153.4430219939,13195380.987197945
1277,2005-06-26,Crime,478651.9227506427,68217.53154241646,273434.7271465296,546869.4542930592
1278,2005-06-26,Documentary,517783.3482930592,78420.0237892031,281469.3551019709,844408.0653059126
1279,2005-06-26,Horror,3980955.709408741,31797.71663753214,1371285.558522708,4113856.6755681243
1280,2005-06-27,Action,6119111.816380463,7374.909516709512,1688884.7982982006,11822193.588087404
1281,2005-06-27,Adventure,3144651.9570437022,21311.397953727508,1297610.5990244218,5190442.396097687
1282,2005-06-27,Biography,689919.5044987147,689919.5044987147,689919.5044987147,689919.5044987147
1283,2005-06-27,Comedy,4231760.619023137,7657.210005141389,861942.359021851,6895538.872174808
1284,2005-06-27,Crime,219544.3268791774,30152.744061696663,124848.53547043703,249697.07094087405
1285,2005-06-27,Documentary,229292.0864473008,32473.71186118252,122317.49541559555,366952.48624678666
1286,2005-06-27,Horror,1818884.9361953728,16303.234694087403,627002.6096949443,1881007.829084833
1287,2005-06-28,Action,5687726.151084834,6798.100951156813,1643758.5747388913,11506310.023172239
1288,2005-06-28,Adventure,3389879.524575836,30734.130473007717,1417312.109913882,5669248.439655528
1289,2005-06-28,Biography,691559.8992287918,691559.8992287918,691559.8992287918,691559.8992287918
1290,2005-06-28,Comedy,3950197.163758355,7232.996298200514,837930.7950449872,6703446.360359898
1291,2005-06-28,Crime,221689.81059125965,36500.690179948586,129095.25038560411,258190.50077120823
1292,2005-06-28,Documentary,164318.72159897175,31913.688730077123,103487.79851242504,310463.3955372751
1293,2005-06-28,Horror,1458417.7314395888,15714.21853984576,506906.3867712082,1520719.1603136247
1294,2005-06-29,Action,3928522.5900411312,8406.45076092545,1178388.0724965113,8248716.507475579
1295,2005-06-29,Adventure,32436300.17969666,27941.644560411318,7585302.119538304,37926510.59769152
1296,2005-06-29,Biography,468092.3585347044,468092.3585347044,468092.3585347044,468092.3585347044
1297,2005-06-29,Comedy,3084149.6215527,7928.828853470437,621439.8912866325,4971519.13029306
1298,2005-06-29,Crime,187458.2059588689,26070.83159383033,106764.51877634962,213529.03755269924
1299,2005-06-29,Documentary,141273.84605141392,31628.336344473013,92872.79149785778,278618.3744935733
1300,2005-06-29,Horror,857964.5925449871,11723.862987146533,301504.55138817476,904513.6541645243
1301,2005-06-30,Action,4024336.901763497,13025.4971311054,1206497.7893940508,8445484.525758356
1302,2005-06-30,Adventure,22013207.649609257,29963.526437018,5471622.838267352,27358114.191336762
1303,2005-06-30,Biography,515831.6600514139,515831.6600514139,515831.6600514139,515831.6600514139
1304,2005-06-30,Comedy,3040209.9320154246,9717.240596401029,611430.6222795631,4891444.978236505
1305,2005-06-30,Crime,197154.0832750643,28985.3933933162,113069.73833419025,226139.4766683805
1306,2005-06-30,Documentary,148526.67968123397,30023.03843187661,99740.06878491859,299220.2063547558
1307,2005-06-30,Horror,859299.7975578406,10625.180005141388,300277.180075407,900831.5402262211
1308,2005-07-01,Action,6947829.423899693,5427.101745138179,2075907.5368540722,14531352.757978506
1309,2005-07-01,Adventure,33295604.887778915,38624.620844421705,8164720.515270215,40823602.57635108
1310,2005-07-01,Biography,1007514.9338280451,1007514.9338280451,1007514.9338280451,1007514.9338280451
1311,2005-07-01,Comedy,4684770.525941658,7094.87608495394,1105688.6509240305,9951197.858316274
1312,2005-07-01,Crime,330439.5627072672,55189.9641504606,192814.7634288639,385629.5268577278
1313,2005-07-01,Documentary,261506.40891504605,153798.26118219038,206877.43261173659,620632.2978352098
1314,2005-07-01,Horror,1317518.944651996,43451.74912487206,680485.346888434,1360970.693776868
1315,2005-07-02,Action,8621258.70348516,10343.846315250768,2559056.728963299,17913397.102743093
1316,2005-07-02,Adventure,35211911.02047083,45742.28073183214,8647479.214704197,43237396.07352098
1317,2005-07-02,Biography,1390905.5723643808,1390905.5723643808,1390905.5723643808,1390905.5723643808
1318,2005-07-02,Comedy,4955818.791325486,10398.527441146369,1218790.3153895144,10969112.83850563
1319,2005-07-02,Crime,442557.1356755373,66741.35199590585,254649.24383572157,509298.48767144314
1320,2005-07-02,Documentary,319466.88344421703,240432.91056294783,284433.4961736609,853300.4885209827
1321,2005-07-02,Horror,1471514.665455476,68723.54280962129,770119.1041325486,1540238.208265097
1322,2005-07-03,Action,8140705.779913,5091.420388945753,2333363.853646732,16333546.975527124
1323,2005-07-03,Adventure,30038087.69372057,35126.54770726714,7371656.451251792,36858282.25625896
1324,2005-07-03,Biography,1283912.8360286593,1283912.8360286593,1283912.8360286593,1283912.8360286593
1325,2005-07-03,Comedy,4267524.675875128,8628.985450358241,989409.7430137611,8904687.68712385
1326,2005-07-03,Crime,392959.8355680655,52547.04306550666,222753.4393167861,445506.8786335722
1327,2005-07-03,Documentary,263563.0268167861,231580.6438485159,244537.53915216654,733612.6174564996
1328,2005-07-03,Horror,1334629.580296827,52872.09198055271,693750.8361386899,1387501.6722773798
1329,2005-07-04,Action,5665259.313295804,5506.085593654043,1577692.1756404447,11043845.229483113
1330,2005-07-04,Adventure,18505350.668966223,22692.667246673493,4706836.486728761,23534182.433643807
1331,2005-07-04,Biography,954041.3494626408,954041.3494626408,954041.3494626408,954041.3494626408
1332,2005-07-04,Comedy,2916240.1359826,6147.069902763562,674111.9578812693,6067007.620931423
1333,2005-07-04,Crime,276215.6317809621,39864.05969805527,158039.8457395087,316079.6914790174
1334,2005-07-04,Documentary,185367.49786591608,161379.19171954965,172987.2859177755,518961.85775332653
1335,2005-07-04,Horror,821310.5109518935,22467.86706243603,421889.1890071648,843778.3780143296
1336,2005-07-05,Action,3850944.112840328,1944.2178096212897,1118935.756418336,7832550.294928352
1337,2005-07-05,Adventure,12839474.67408393,22273.4452814739,3409091.7561207777,17045458.78060389
1338,2005-07-05,Biography,463247.8661463664,463247.8661463664,463247.8661463664,463247.8661463664
1339,2005-07-05,Comedy,2505937.269984647,4221.079135107472,580432.7255498694,5223894.529948824
1340,2005-07-05,Crime,163539.0961924258,28236.7258444217,95887.91101842374,191775.82203684747
1341,2005-07-05,Documentary,97552.647517912,74957.19116171956,89388.45163766632,268165.35491299897
1342,2005-07-05,Horror,770282.3880501535,22439.00757932446,396360.69781473896,792721.3956294779
1343,2005-07-06,Action,3562311.308720574,3110.7484953940634,1055479.3947594678,7388355.763316275
1344,2005-07-06,Adventure,10821077.36042477,23134.673014329583,3070224.3129928354,15351121.564964177
1345,2005-07-06,Biography,446046.09529170935,446046.09529170935,446046.09529170935,446046.09529170935
1346,2005-07-06,Comedy,2466220.545542477,4392.717113613102,581638.2418531787,5234744.176678608
1347,2005-07-06,Crime,154960.23510747185,23102.77569089048,89031.50539918116,178063.01079836232
1348,2005-07-06,Documentary,107261.5852047083,92105.79981064482,98887.27203514159,296661.8161054248
1349,2005-07-06,Horror,735772.5219293757,27282.843981576258,381527.682955476,763055.365910952
1350,2005-07-07,Action,3354314.938254862,3744.138203684749,994386.6898640153,6960706.829048107
1351,2005-07-07,Adventure,9398458.253961105,22341.7966888434,2712941.785583419,13564708.927917093
1352,2005-07-07,Biography,446570.1227482089,446570.1227482089,446570.1227482089,446570.1227482089
1353,2005-07-07,Comedy,2269787.7142835213,4892.441847492324,542848.3962487206,4885635.566238485
1354,2005-07-07,Crime,148050.66728249745,25586.21015864893,86818.43872057319,173636.87744114638
1355,2005-07-07,Documentary,118835.75685261004,87416.89326509724,100377.33271579666,301131.99814738997
1356,2005-07-07,Horror,667314.7901484135,27036.778915046063,347175.78453172976,694351.5690634595
1357,2005-07-08,Action,32298306.210972365,21907.38552200614,6051155.736125165,42358090.15287615
1358,2005-07-08,Adventure,14754375.80562436,26597.8109877175,4066028.3723582393,20330141.861791197
1359,2005-07-08,Biography,813533.6397134084,813533.6397134084,813533.6397134084,813533.6397134084
1360,2005-07-08,Comedy,2880949.544897646,8349.504140225179,633536.587870522,6335365.87870522
1361,2005-07-08,Crime,275752.3611310133,59815.07604913,167783.71859007166,335567.4371801433
1362,2005-07-08,Documentary,391410.5370010236,98836.1350562948,232618.06632036853,697854.1989611055
1363,2005-07-08,Drama,5883192.459472876,5883192.459472876,5883192.459472876,5883192.459472876
1364,2005-07-08,Horror,441960.20005117706,28121.28791197544,235040.74398157626,470081.4879631525
1365,2005-07-09,Action,30593347.186627436,32233.00479529171,6260145.914355169,43821021.400486186
1366,2005-07-09,Adventure,18670276.53926817,31733.28006141249,4966072.41378301,24830362.06891505
1367,2005-07-09,Biography,1173343.0427072672,1173343.0427072672,1173343.0427072672,1173343.0427072672
1368,2005-07-09,Comedy,3247891.7969805524,12046.555818833163,733938.5777236439,7339385.777236438
1369,2005-07-09,Crime,402178.1620419652,80206.57924769704,241192.3706448311,482384.7412896622
1370,2005-07-09,Documentary,619069.328986694,133551.05539918118,355439.46968270215,1066318.4090481065
1371,2005-07-09,Drama,5439046.533306039,5439046.533306039,5439046.533306039,5439046.533306039
1372,2005-07-09,Horror,550365.5321392016,39841.27589559877,295103.40401740023,590206.8080348005
1373,2005-07-10,Action,22261295.43908393,24368.036187308087,4518667.926489984,31630675.485429887
1374,2005-07-10,Adventure,12855505.357492324,22205.0938741044,3391945.8815281475,16959729.407640737
1375,2005-07-10,Biography,750878.1829580349,750878.1829580349,750878.1829580349,750878.1829580349
1376,2005-07-10,Comedy,2352555.1929273284,7808.768561924258,511905.2584564995,5119052.584564995
1377,2005-07-10,Crime,268659.0039662232,50283.85202149437,159471.4279938588,318942.8559877176
1378,2005-07-10,Documentary,537842.0353889457,95108.70497441148,281396.16215284885,844188.4864585466
1379,2005-07-10,Drama,3774689.763858752,3774689.763858752,3774689.763858752,3774689.763858752
1380,2005-07-10,Horror,425274.8620522006,33871.91965199591,229573.39085209824,459146.7817041965
1381,2005-07-11,Action,9381971.894503582,13497.124575230298,2254800.0227209143,13528800.136325486
1382,2005-07-11,Adventure,4979729.632543501,13662.68687308086,1442829.5543787105,7214147.7718935525
1383,2005-07-11,Biography,312874.7699334698,312874.7699334698,312874.7699334698,312874.7699334698
1384,2005-07-11,Comedy,1310301.0360337768,4243.862937563972,295704.2213266234,2661337.991939611
1385,2005-07-11,Crime,118852.46497441149,21750.936745138177,70301.70085977484,140603.40171954967
1386,2005-07-11,Documentary,194060.2779631525,44076.02531218014,107958.76955987717,323876.3086796315
1387,2005-07-11,Drama,1815165.7957471851,1815165.7957471851,1815165.7957471851,1815165.7957471851
1388,2005-07-11,Horror,208471.79247697032,17010.386914022518,112741.08969549643,225482.17939099285
1389,2005-07-12,Action,8327201.835460594,14501.130803480042,2094797.225823098,12568783.354938589
1390,2005-07-12,Adventure,4675117.788300921,17763.77131525077,1455331.7862466737,7276658.931233368
1391,2005-07-12,Biography,328580.4044268168,328580.4044268168,328580.4044268168,328580.4044268168
1392,2005-07-12,Comedy,1374508.82919652,4505.117205731833,315735.23413965653,2841617.107256909
1393,2005-07-12,Crime,124610.69131525076,29793.6190122825,77202.15516376663,154404.31032753325
1394,2005-07-12,Documentary,203593.02091095192,38613.98840327533,116706.73708973046,350120.2112691914
1395,2005-07-12,Drama,1687401.826171955,1687401.826171955,1687401.826171955,1687401.826171955
1396,2005-07-12,Horror,216810.66417604912,16120.299698055273,116465.4819370522,232930.9638741044
1397,2005-07-13,Action,7723857.886929376,13364.9785209826,1997636.2065540773,11985817.239324464
1398,2005-07-13,Adventure,4533622.78044524,17604.28469805527,1466676.6009498467,7333383.004749233
1399,2005-07-13,Biography,344278.444319345,344278.444319345,344278.444319345,344278.444319345
1400,2005-07-13,Comedy,1368706.5541709317,4195.257492323439,317698.6916046856,2859288.2244421705
1401,2005-07-13,Crime,131752.65392528148,25829.23738485159,78790.94565506653,157581.89131013307
1402,2005-07-13,Documentary,227557.02433469807,40486.81696519959,126192.89981917436,378578.69945752306
1403,2005-07-13,Drama,1614589.350281474,1614589.350281474,1614589.350281474,1614589.350281474
1404,2005-07-13,Horror,208084.46783520983,15594.753321392016,111839.61057830093,223679.22115660185
1405,2005-07-14,Action,6997414.572645855,13024.740404298876,1858735.2611847494,11152411.567108497
1406,2005-07-14,Adventure,4361936.196494371,18302.98797338792,1410761.200529171,7053806.002645855
1407,2005-07-14,Biography,328079.16077277384,328079.16077277384,328079.16077277384,328079.16077277384
1408,2005-07-14,Comedy,1316754.9278096214,4464.106361310133,308553.948374275,2776985.535368475
1409,2005-07-14,Crime,128040.41304503584,28548.10447799386,78294.25876151485,156588.5175230297
1410,2005-07-14,Documentary,218645.5197338792,39163.83750255885,124277.5414926646,372832.6244779938
1411,2005-07-14,Drama,1469295.523096213,1469295.523096213,1469295.523096213,1469295.523096213
1412,2005-07-14,Horror,208980.63073183212,16869.127338792223,112924.87903531217,225849.75807062435
1413,2005-07-15,Action,10248875.83201126,17004.311233367454,2307737.283609446,16154160.985266123
1414,2005-07-15,Adventure,31463512.24572672,18014.393142272264,6800929.33864125,40805576.0318475
1415,2005-07-15,Biography,408468.01044012286,408468.01044012286,408468.01044012286,408468.01044012286
1416,2005-07-15,Comedy,15868158.950870013,5653.420849539407,1701075.6978207873,18711832.67602866
1417,2005-07-15,Crime,174779.10540429887,49790.20296827021,112284.65418628455,224569.3083725691
1418,2005-07-15,Documentary,504559.45676049136,46030.87556294781,235359.210909246,706077.632727738
1419,2005-07-15,Drama,2292522.91129478,2292522.91129478,2292522.91129478,2292522.91129478
1420,2005-07-15,Horror,125645.07594677586,15767.910220061412,70706.49308341864,141412.98616683728
1421,2005-07-16,Action,13639448.913495392,23717.938357215968,3142273.032427255,21995911.226990785
1422,2005-07-16,Adventure,29393120.77594166,22012.19101330604,7082503.214453259,42495019.28671955
1423,2005-07-16,Biography,646741.0165301946,646741.0165301946,646741.0165301946,646741.0165301946
1424,2005-07-16,Comedy,18667528.81269192,7164.746412487206,2030291.5632106639,22333207.195317302
1425,2005-07-16,Crime,266792.25108495395,67872.94751791198,167332.59930143296,334665.1986028659
1426,2005-07-16,Documentary,941177.6145957012,64250.32292732856,421771.72584783356,1265315.1775435007
1427,2005-07-16,Drama,2679846.034135108,2679846.034135108,2679846.034135108,2679846.034135108
1428,2005-07-16,Horror,171091.1672466735,23806.03572671443,97448.60148669397,194897.20297338793
1429,2005-07-17,Action,10717693.578398157,19867.47574206756,2399988.4657786223,16799919.260450356
1430,2005-07-17,Adventure,24473947.452487208,21169.19032241556,5743825.711919993,34462954.27151996
1431,2005-07-17,Biography,436833.8444984647,436833.8444984647,436833.8444984647,436833.8444984647
1432,2005-07-17,Comedy,16957224.70829069,4982.058137154555,1779804.091581837,19577845.007400207
1433,2005-07-17,Crime,209474.2797850563,43000.62983623337,126237.45481064483,252474.90962128967
1434,2005-07-17,Documentary,855516.5930399181,49694.51099795292,374308.5085704538,1122925.5257113613
1435,2005-07-17,Drama,2029479.3551740025,2029479.3551740025,2029479.3551740025,2029479.3551740025
1436,2005-07-17,Horror,136338.27389969295,20617.82230296827,78478.04810133061,156956.09620266123
1437,2005-07-18,Action,4208634.622205731,8574.30432446264,1140771.3187154555,6844627.912292733
1438,2005-07-18,Adventure,12963190.721422724,11198.99836745138,2885754.395682361,17314526.374094166
1439,2005-07-18,Biography,175868.17116171957,175868.17116171957,175868.17116171957,175868.17116171957
1440,2005-07-18,Comedy,8802142.349027637,3018.0943654042994,1006284.912279427,10062849.12279427
1441,2005-07-18,Crime,87047.79566530195,18105.52835209826,52576.66200870011,105153.32401740021
1442,2005-07-18,Documentary,321190.85783009214,23395.927282497443,142371.93109689528,427115.7932906858
1443,2005-07-18,Drama,948228.4419959058,948228.4419959058,948228.4419959058,948228.4419959058
1444,2005-07-18,Horror,61463.10442681679,7915.092973387923,34689.09870010235,69378.1974002047
1445,2005-07-19,Action,3907706.159360287,10257.26786591607,1099095.4404153873,6594572.642492324
1446,2005-07-19,Adventure,11799316.627016377,15306.158490276355,2682911.72133231,16097470.327993859
1447,2005-07-19,Biography,181062.87812180145,181062.87812180145,181062.87812180145,181062.87812180145
1448,2005-07-19,Comedy,8183941.842374617,3337.067599795292,952254.7955660184,9522547.955660185
1449,2005-07-19,Crime,90702.31757932446,23763.50596212897,57232.911770726714,114465.82354145343
1450,2005-07-19,Documentary,344565.5202302969,20967.173940634595,151358.36909245994,454075.1072773798
1451,2005-07-19,Drama,911590.568725691,911590.568725691,911590.568725691,911590.568725691
1452,2005-07-19,Horror,64303.48513306039,8255.331090071648,36279.40811156602,72558.81622313205
1453,2005-07-20,Action,3653290.0697697033,9420.342855680656,1028642.6069993176,6171855.641995906
1454,2005-07-20,Adventure,10456761.321305016,13053.59988741044,2407867.4301509727,14447204.580905836
1455,2005-07-20,Biography,170195.00435005117,170195.00435005117,170195.00435005117,170195.00435005117
1456,2005-07-20,Comedy,7527768.331627432,2765.953618219038,879759.7739897647,8797597.739897648
1457,2005-07-20,Crime,87626.50424769703,20368.719396110544,53997.61182190379,107995.22364380758
1458,2005-07-20,Documentary,352413.780716479,21738.78538382805,153649.40700614123,460948.22101842373
1459,2005-07-20,Drama,841016.9811566018,841016.9811566018,841016.9811566018,841016.9811566018
1460,2005-07-20,Horror,56139.28925281474,8121.666115660185,32130.477684237463,64260.955368474926
1461,2005-07-21,Action,3554927.837804504,9402.115813715456,1025305.5393995224,6151833.236397134
1462,2005-07-21,Adventure,9781936.98986694,12206.04243602866,2308657.3875810304,13851944.325486183
1463,2005-07-21,Biography,175928.92796827023,175928.92796827023,175928.92796827023,175928.92796827023
1464,2005-07-21,Comedy,7079686.883316274,3466.175813715456,837765.8844380757,8377658.844380757
1465,2005-07-21,Crime,88663.92671954965,20345.935593654045,54504.931156601844,109009.86231320369
1466,2005-07-21,Documentary,368635.8480655067,21661.320455475947,160867.31562436032,482601.9468730809
1467,2005-07-21,Drama,832384.9578659162,832384.9578659162,832384.9578659162,832384.9578659162
1468,2005-07-21,Horror,56207.64066018424,9130.229104401227,32668.934882292735,65337.86976458547
1469,2005-07-22,Action,6382798.717579326,12400.464216990787,2290830.4002551544,16035812.801786082
1470,2005-07-22,Adventure,13770759.56165302,18456.398909928357,3837656.295463665,19188281.477318324
1471,2005-07-22,Biography,225392.56310133063,225392.56310133063,225392.56310133063,225392.56310133063
1472,2005-07-22,Comedy,11498225.639713408,3413.0136079836234,1738733.5950227974,19126069.54525077
1473,2005-07-22,Crime,4342867.672758444,34320.00110030707,1499724.557043671,4499173.671131013
1474,2005-07-22,Documentary,1640863.631274309,132940.449493347,886902.040383828,1773804.080767656
1475,2005-07-22,Drama,930779.0871545548,930779.0871545548,930779.0871545548,930779.0871545548
1476,2005-07-22,Horror,4528450.857287616,11715.431223132038,1538316.7742579326,4614950.322773797
1477,2005-07-23,Action,7781444.70709826,16127.894298874104,3018851.0046344497,21131957.032441147
1478,2005-07-23,Adventure,16124573.939396111,24641.44181678608,4733507.509668373,23667537.548341863
1479,2005-07-23,Biography,333327.0299385875,333327.0299385875,333327.0299385875,333327.0299385875
1480,2005-07-23,Comedy,14757828.311156604,5902.523756397134,2065750.0640155396,22723250.704170935
1481,2005-07-23,Crime,4563654.869923235,42909.49462640737,1594939.080122825,4784817.240368475
